Actual Ship/Receipt Date,FG Item,FG Item Internal ID,Inactive
1/22/2012,100248 Core Body Reformer Sales Kit,47393,T
1/22/2012,100131 BFX 552 Dumbbell Kit,47396,F
1/22/2012,140003 BFX 3.1 SelectTech Bench SinglePack,47396,F
1/22/2012,100070 BFX Xtreme 2 SE,47399,F
1/22/2012,000-7262 Xtreme 60x48 Mat Boxed,47399,F
1/22/2012,100070 BFX Xtreme 2 SE,47397,F
1/22/2012,000-7262 Xtreme 60x48 Mat Boxed,47397,F
1/22/2012,100131 BFX 552 Dumbbell Kit,47390,F
1/22/2012,100248 Core Body Reformer Sales Kit,47403,T
1/16/2012,100145 SCH 460 Var. Stride Elliptical,46208,F
1/16/2012,004-4150 SCH AC Power Supply Kit,46209,T
1/16/2012,001-3660 E-Z Curl Bar,46215,F
1/16/2012,001-3661 Tricep Rope,46215,F
1/16/2012,95146 BFX 310# Rod Upgrade,46210,F
1/16/2012,11972 Dr. Riter's REAL-EaSE Support,46212,F
1/16/2012,004-5567 Neoprene Waist Trimmer - S MD,46212,F
1/16/2012,000-7262 Xtreme 60x48 Mat Boxed,46217,F
1/16/2012,100070 BFX Xtreme 2 SE,46217,F
1/16/2012,100215 BFX TC5,46217,F
1/16/2012,10293 TRC Machine Mat,46214,F
1/16/2012,004-4150 SCH AC Power Supply Kit,46207,T
1/16/2012,100131 BFX 552 Dumbbell Kit,46206,F
1/16/2012,140003 BFX 3.1 SelectTech Bench SinglePack,46206,F
1/16/2012,001-3660 E-Z Curl Bar,46216,F
1/16/2012,001-3661 Tricep Rope,46216,F
1/16/2012,100166 SCH 140 Upright,46213,F
1/16/2012,100172 NLS R514 Recumbent Bike,46211,F
1/15/2012,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46160,F
1/15/2012,12838 BFX Body Building DVD,46160,F
1/15/2012,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46204,F
1/15/2012,004-5544 Sit Up Bar,46197,F
1/15/2012,002-4629 NLS Push Up Bars,46197,T
1/15/2012,10293 TRC Machine Mat,46131,F
1/15/2012,100215 BFX TC5,46131,F
1/15/2012,10293 TRC Machine Mat,46141,F
1/15/2012,100215 BFX TC5,46141,F
1/15/2012,140004 BFX 5.1 SelectTech Bench SinglePack,46142,F
1/15/2012,100131 BFX 552 Dumbbell Kit,46203,F
1/15/2012,100198 BFX TC10,46173,F
1/15/2012,10293 TRC Machine Mat,46173,F
1/15/2012,100215 BFX TC5,46126,F
1/15/2012,100170 SCH 240 Recumbent Bike,46126,F
1/15/2012,10293 TRC Machine Mat,46126,F
1/15/2012,93067 LUBE N WALK TREAD LUBE KIT,46126,F
1/15/2012,001-3661 Tricep Rope,46147,F
1/15/2012,90642 Kit  Ppro T-Bar & Foot Hrns,46147,F
1/15/2012,001-3660 E-Z Curl Bar,46147,F
1/15/2012,001-7476 Revolution Accessory Rack,46172,F
1/15/2012,10293 TRC Machine Mat,46161,F
1/15/2012,100199 BFX TC20,46161,F
1/15/2012,100131 BFX 552 Dumbbell Kit,46161,F
1/15/2012,"700005 Kit, BFX 2-in-1 Stand",46161,F
1/15/2012,140004 BFX 5.1 SelectTech Bench SinglePack,46127,F
1/15/2012,100131 BFX 552 Dumbbell Kit,46127,F
1/15/2012,"700005 Kit, BFX 2-in-1 Stand",46127,F
1/15/2012,140004 BFX 5.1 SelectTech Bench SinglePack,46145,F
1/15/2012,004-5566 Neoprene Waist Trim Belt -L XL,46182,F
1/15/2012,003-4173 Bfx Camelbak Btl (BPA Free)blk,46136,F
1/15/2012,003-9067 UNI UB100 Bench,46136,F
1/15/2012,140003 BFX 3.1 SelectTech Bench SinglePack,46205,F
1/15/2012,100131 BFX 552 Dumbbell Kit,46205,F
1/15/2012,3550012 SCH Airdyne-Charcoal,46156,F
1/15/2012,100199 BFX TC20,46143,F
1/15/2012,10293 TRC Machine Mat,46143,F
1/15/2012,100199 BFX TC20,46192,F
1/15/2012,140003 BFX 3.1 SelectTech Bench SinglePack,46168,F
1/15/2012,004-4150 SCH AC Power Supply Kit,46174,T
1/15/2012,003-9067 UNI UB100 Bench,46157,F
1/15/2012,000-7262 Xtreme 60x48 Mat Boxed,46144,F
1/15/2012,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46202,F
1/15/2012,003-3157 Providence Beginner Kettlebell,46195,F
1/15/2012,10293 TRC Machine Mat,46134,F
1/15/2012,100198 BFX TC10,46134,F
1/15/2012,10293 TRC Machine Mat,46178,F
1/15/2012,100198 BFX TC10,46178,F
1/15/2012,10293 TRC Machine Mat,46196,F
1/15/2012,100199 BFX TC20,46196,F
1/15/2012,004-5545 Bowflex Ab Ball,46193,F
1/15/2012,140004 BFX 5.1 SelectTech Bench SinglePack,46130,F
1/15/2012,004-5545 Bowflex Ab Ball,46130,F
1/15/2012,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46130,F
1/15/2012,100145 SCH 460 Var. Stride Elliptical,46170,F
1/15/2012,100131 BFX 552 Dumbbell Kit,46169,F
1/15/2012,100215 BFX TC5,46146,F
1/15/2012,100215 BFX TC5,46153,F
1/15/2012,100070 BFX Xtreme 2 SE,46167,F
1/15/2012,000-7262 Xtreme 60x48 Mat Boxed,46167,F
1/15/2012,100070 BFX Xtreme 2 SE,46187,F
1/15/2012,100131 BFX 552 Dumbbell Kit,46187,F
1/15/2012,000-7262 Xtreme 60x48 Mat Boxed,46187,F
1/15/2012,100199 BFX TC20,46171,F
1/15/2012,10293 TRC Machine Mat,46171,F
1/15/2012,100199 BFX TC20,46190,F
1/15/2012,10293 TRC Machine Mat,46190,F
1/15/2012,000-3899 Mult-I-Trainer CD-ROM Ult U2,46159,F
1/15/2012,11608 BFX Body Plan Book,46159,F
1/15/2012,95146 BFX 310# Rod Upgrade,46159,F
1/15/2012,"700005 Kit, BFX 2-in-1 Stand",46183,F
1/15/2012,140004 BFX 5.1 SelectTech Bench SinglePack,46183,F
1/15/2012,005-0014 High Step with DVD & Aerobic,46183,F
1/15/2012,000-7262 Xtreme 60x48 Mat Boxed,46188,F
1/15/2012,100070 BFX Xtreme 2 SE,46188,F
1/15/2012,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46135,F
1/15/2012,000-7262 Xtreme 60x48 Mat Boxed,46135,F
1/15/2012,100070 BFX Xtreme 2 SE,46135,F
1/15/2012,10293 TRC Machine Mat,46152,F
1/15/2012,100198 BFX TC10,46152,F
1/15/2012,100199 BFX TC20,46155,F
1/15/2012,100199 BFX TC20,46191,F
1/15/2012,10293 TRC Machine Mat,46191,F
1/15/2012,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46184,F
1/15/2012,10293 TRC Machine Mat,46201,F
1/15/2012,100199 BFX TC20,46201,F
1/15/2012,004-5545 Bowflex Ab Ball,46148,F
1/15/2012,140004 BFX 5.1 SelectTech Bench SinglePack,46148,F
1/15/2012,100189 UNI KBK510,46148,F
1/15/2012,"700005 Kit, BFX 2-in-1 Stand",46148,F
1/15/2012,004-5546 Jump Rope,46148,F
1/15/2012,002-4629 NLS Push Up Bars,46148,T
1/15/2012,004-0605 POWERbreathe IRONMAN Plus (M),46186,F
1/15/2012,140003 BFX 3.1 SelectTech Bench SinglePack,46150,F
1/15/2012,100131 BFX 552 Dumbbell Kit,46150,F
1/15/2012,3550012 SCH Airdyne-Charcoal,46139,F
1/15/2012,100198 BFX TC10,46189,F
1/15/2012,10293 TRC Machine Mat,46189,F
1/15/2012,100131 BFX 552 Dumbbell Kit,46180,F
1/15/2012,140003 BFX 3.1 SelectTech Bench SinglePack,46180,F
1/15/2012,100215 BFX TC5,46137,F
1/15/2012,002-3399 Gaiam Abs Ball Kit 8 lb,46137,T
1/15/2012,100070 BFX Xtreme 2 SE,46140,F
1/15/2012,000-7262 Xtreme 60x48 Mat Boxed,46140,F
1/15/2012,100199 BFX TC20,46164,F
1/15/2012,10293 TRC Machine Mat,46164,F
1/15/2012,160000 BFX Revolution,46149,F
1/15/2012,100248 Core Body Reformer Sales Kit,46181,T
1/15/2012,000-3899 Mult-I-Trainer CD-ROM Ult U2,46125,F
1/15/2012,000-6531 BFX Heavy Bag Stand,46165,F
1/15/2012,95146 BFX 310# Rod Upgrade,46129,F
1/15/2012,12838 BFX Body Building DVD,46151,F
1/15/2012,004-0596 Gaiam Relaxation Kit,46138,T
1/15/2012,100181 NLS T516 Treadmill,46175,F
1/15/2012,3940015 BFX 7 Series Treadmill,46185,F
1/15/2012,100145 SCH 460 Var. Stride Elliptical,46133,F
1/15/2012,003-9067 UNI UB100 Bench,46133,F
1/15/2012,100172 NLS R514 Recumbent Bike,46177,F
1/15/2012,100131 BFX 552 Dumbbell Kit,46200,F
1/15/2012,100216 SCH AD2 - Airdyne,46154,F
1/15/2012,004-5544 Sit Up Bar,46194,F
1/15/2012,004-4150 SCH AC Power Supply Kit,46132,T
1/15/2012,100145 SCH 460 Var. Stride Elliptical,46162,F
1/15/2012,100215 BFX TC5,46124,F
1/15/2012,000-7262 Xtreme 60x48 Mat Boxed,46158,F
1/14/2012,100131 BFX 552 Dumbbell Kit,46123,F
1/14/2012,140003 BFX 3.1 SelectTech Bench SinglePack,46123,F
1/14/2012,100167 NLS U514 Upright Bike,46122,F
1/14/2012,002-4635 NLS AntiBurst Ball 75cm,46121,T
1/14/2012,004-5560 Stretch & Strength Foam Roller,46120,F
1/14/2012,11972 Dr. Riter's REAL-EaSE Support,46120,F
1/14/2012,100199 BFX TC20,46118,F
1/14/2012,10293 TRC Machine Mat,46118,F
1/14/2012,005-0027 Bowflex BMI Daily Calorie Scale,46119,F
1/10/2012,100198 BFX TC10,46803,F
1/10/2012,160000 BFX Revolution,46777,F
1/10/2012,100248 Core Body Reformer Sales Kit,46806,T
1/10/2012,93067 LUBE N WALK TREAD LUBE KIT,46810,F
1/10/2012,100198 BFX TC10,46810,F
1/10/2012,10293 TRC Machine Mat,46810,F
1/10/2012,10293 TRC Machine Mat,46763,F
1/10/2012,100215 BFX TC5,46763,F
1/10/2012,100131 BFX 552 Dumbbell Kit,46808,F
1/10/2012,140003 BFX 3.1 SelectTech Bench SinglePack,46808,F
1/10/2012,100131 BFX 552 Dumbbell Kit,46784,F
1/10/2012,"700005 Kit, BFX 2-in-1 Stand",46784,F
1/10/2012,100215 BFX TC5,46811,F
1/10/2012,10293 TRC Machine Mat,46811,F
1/10/2012,100070 BFX Xtreme 2 SE,46774,F
1/10/2012,100070 BFX Xtreme 2 SE,46768,F
1/10/2012,100199 BFX TC20,46765,F
1/10/2012,100199 BFX TC20,46764,F
1/10/2012,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46788,F
1/10/2012,100198 BFX TC10,46799,F
1/10/2012,100198 BFX TC10,46779,F
1/10/2012,100199 BFX TC20,46805,F
1/10/2012,93067 LUBE N WALK TREAD LUBE KIT,46805,F
1/10/2012,10293 TRC Machine Mat,46805,F
1/10/2012,100215 BFX TC5,46762,F
1/10/2012,100070 BFX Xtreme 2 SE,46767,F
1/10/2012,100199 BFX TC20,46807,F
1/10/2012,"700005 Kit, BFX 2-in-1 Stand",46766,F
1/10/2012,100198 BFX TC10,46786,F
1/10/2012,100215 BFX TC5,46809,F
1/10/2012,100070 BFX Xtreme 2 SE,46761,F
1/10/2012,100199 BFX TC20,46801,F
1/10/2012,100153 Bowflex Classic,46802,F
1/10/2012,100248 Core Body Reformer Sales Kit,46800,T
1/10/2012,004-2560 CBR GREEN COVER,46770,T
1/10/2012,100248 Core Body Reformer Sales Kit,46782,T
1/10/2012,100198 BFX TC10,46797,F
12/27/2011,"700005 Kit, BFX 2-in-1 Stand",47491,F
12/27/2011,100131 BFX 552 Dumbbell Kit,47491,F
12/27/2011,100248 Core Body Reformer Sales Kit,47466,T
12/27/2011,004-2564 CBR ORANGE COVER,47466,T
12/27/2011,100248 Core Body Reformer Sales Kit,47477,T
12/27/2011,004-2566 CBR VIOLET COVER,47477,T
12/27/2011,160000 BFX Revolution,47502,F
12/27/2011,004-2560 CBR GREEN COVER,47457,T
12/27/2011,100248 Core Body Reformer Sales Kit,47457,T
12/27/2011,100198 BFX TC10,47460,F
12/27/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",47459,F
12/27/2011,100198 BFX TC10,47493,F
12/27/2011,100198 BFX TC10,47495,F
12/27/2011,100070 BFX Xtreme 2 SE,47489,F
12/27/2011,100199 BFX TC20,47497,F
12/27/2011,10293 TRC Machine Mat,47497,F
12/27/2011,160000 BFX Revolution,47517,F
12/27/2011,10293 TRC Machine Mat,47473,F
12/27/2011,100198 BFX TC10,47473,F
12/27/2011,100153 Bowflex Classic,47461,F
12/27/2011,100198 BFX TC10,47501,F
12/27/2011,710000 BFX 1090 Dumbbell Kit,47504,F
12/27/2011,100215 BFX TC5,47464,F
12/27/2011,10293 TRC Machine Mat,47464,F
12/27/2011,100070 BFX Xtreme 2 SE,47499,F
12/27/2011,100131 BFX 552 Dumbbell Kit,47487,F
12/27/2011,"700005 Kit, BFX 2-in-1 Stand",47487,F
12/27/2011,100198 BFX TC10,47469,F
12/27/2011,100070 BFX Xtreme 2 SE,47456,F
12/27/2011,100248 Core Body Reformer Sales Kit,47458,T
12/27/2011,001-3661 Tricep Rope,47479,F
12/27/2011,003-5525 BFX Wmn's Sports Bra Black - S,47479,F
12/27/2011,95146 BFX 310# Rod Upgrade,47479,F
12/27/2011,100198 BFX TC10,47483,F
12/27/2011,710000 BFX 1090 Dumbbell Kit,47471,F
12/27/2011,"700005 Kit, BFX 2-in-1 Stand",47471,F
12/27/2011,100215 BFX TC5,47503,F
12/27/2011,100199 BFX TC20,47462,F
12/27/2011,100198 BFX TC10,47468,F
12/27/2011,100131 BFX 552 Dumbbell Kit,47505,F
12/27/2011,"700005 Kit, BFX 2-in-1 Stand",47505,F
12/27/2011,100215 BFX TC5,47485,F
12/27/2011,100198 BFX TC10,47474,F
12/27/2011,100198 BFX TC10,47506,F
12/10/2011,100199 BFX TC20,45989,F
12/10/2011,10293 TRC Machine Mat,45989,F
12/10/2011,93067 LUBE N WALK TREAD LUBE KIT,45989,F
12/10/2011,100131 BFX 552 Dumbbell Kit,45965,F
12/10/2011,140003 BFX 3.1 SelectTech Bench SinglePack,45965,F
12/10/2011,004-2560 CBR GREEN COVER,45993,T
12/10/2011,140003 BFX 3.1 SelectTech Bench SinglePack,45971,F
12/10/2011,100131 BFX 552 Dumbbell Kit,45971,F
12/10/2011,140003 BFX 3.1 SelectTech Bench SinglePack,45979,F
12/10/2011,100131 BFX 552 Dumbbell Kit,45979,F
12/10/2011,100131 BFX 552 Dumbbell Kit,45969,F
12/10/2011,140003 BFX 3.1 SelectTech Bench SinglePack,45969,F
12/10/2011,100131 BFX 552 Dumbbell Kit,45977,F
12/10/2011,140003 BFX 3.1 SelectTech Bench SinglePack,45977,F
12/10/2011,100131 BFX 552 Dumbbell Kit,46017,F
12/10/2011,140003 BFX 3.1 SelectTech Bench SinglePack,46017,F
12/10/2011,100131 BFX 552 Dumbbell Kit,46014,F
12/10/2011,140003 BFX 3.1 SelectTech Bench SinglePack,46014,F
12/10/2011,100198 BFX TC10,45985,F
12/10/2011,100215 BFX TC5,45961,F
12/10/2011,100131 BFX 552 Dumbbell Kit,45973,F
12/10/2011,140003 BFX 3.1 SelectTech Bench SinglePack,45973,F
12/10/2011,93067 LUBE N WALK TREAD LUBE KIT,46007,F
12/10/2011,100215 BFX TC5,46007,F
12/10/2011,140003 BFX 3.1 SelectTech Bench SinglePack,45963,F
12/10/2011,100131 BFX 552 Dumbbell Kit,45963,F
12/10/2011,100131 BFX 552 Dumbbell Kit,46002,F
12/10/2011,140003 BFX 3.1 SelectTech Bench SinglePack,46002,F
12/10/2011,100198 BFX TC10,45995,F
12/10/2011,100198 BFX TC10,46013,F
12/10/2011,100153 Bowflex Classic,46016,F
12/10/2011,"700005 Kit, BFX 2-in-1 Stand",45967,F
12/10/2011,100131 BFX 552 Dumbbell Kit,45967,F
12/10/2011,140003 BFX 3.1 SelectTech Bench SinglePack,46005,F
12/10/2011,100131 BFX 552 Dumbbell Kit,46005,F
12/10/2011,100131 BFX 552 Dumbbell Kit,45981,F
12/10/2011,140003 BFX 3.1 SelectTech Bench SinglePack,45981,F
12/10/2011,100131 BFX 552 Dumbbell Kit,45983,F
12/10/2011,"700005 Kit, BFX 2-in-1 Stand",45983,F
12/10/2011,100131 BFX 552 Dumbbell Kit,45997,F
12/10/2011,140003 BFX 3.1 SelectTech Bench SinglePack,45997,F
12/10/2011,100198 BFX TC10,45986,F
12/10/2011,100070 BFX Xtreme 2 SE,45991,F
12/10/2011,160000 BFX Revolution,45999,F
12/10/2011,100198 BFX TC10,45987,F
12/10/2011,160000 BFX Revolution,46015,F
12/10/2011,100131 BFX 552 Dumbbell Kit,45975,F
12/10/2011,140003 BFX 3.1 SelectTech Bench SinglePack,45975,F
12/10/2011,100131 BFX 552 Dumbbell Kit,46009,F
12/10/2011,140003 BFX 3.1 SelectTech Bench SinglePack,46009,F
12/10/2011,100198 BFX TC10,46003,F
12/10/2011,100215 BFX TC5,46011,F
12/8/2011,"700005 Kit, BFX 2-in-1 Stand",46106,F
12/8/2011,100131 BFX 552 Dumbbell Kit,46106,F
12/8/2011,100198 BFX TC10,46092,F
12/8/2011,001-3660 E-Z Curl Bar,46065,F
12/8/2011,001-3661 Tricep Rope,46065,F
12/8/2011,90710 Schwinn Airdyne Reading Stand,46058,T
12/8/2011,100190 UNI KBK1020,46098,F
12/8/2011,004-5545 Bowflex Ab Ball,46098,F
12/8/2011,004-5561 Waist Pack With Stainless,46098,T
12/8/2011,002-4640 Complete Yoga & Pilate Workout,46098,F
12/8/2011,004-8789 BFX C10 Strapless HRM- white,46098,T
12/8/2011,003-9069 UNI UB300 Bench,46098,F
12/8/2011,004-5545 Bowflex Ab Ball,46041,F
12/8/2011,10071 Rod Pack  410# upgrade,46082,F
12/8/2011,100198 BFX TC10,46063,F
12/8/2011,100199 BFX TC20,46071,F
12/8/2011,11972 Dr. Riter's REAL-EaSE Support,46040,F
12/8/2011,10293 TRC Machine Mat,46040,F
12/8/2011,004-5566 Neoprene Waist Trim Belt -L XL,46040,F
12/8/2011,140003 BFX 3.1 SelectTech Bench SinglePack,46069,F
12/8/2011,100131 BFX 552 Dumbbell Kit,46108,F
12/8/2011,"700005 Kit, BFX 2-in-1 Stand",46108,F
12/8/2011,100070 BFX Xtreme 2 SE,46067,F
12/8/2011,100199 BFX TC20,46026,F
12/8/2011,100199 BFX TC20,46078,F
12/8/2011,100199 BFX TC20,46042,F
12/8/2011,"700005 Kit, BFX 2-in-1 Stand",46038,F
12/8/2011,100131 BFX 552 Dumbbell Kit,46038,F
12/8/2011,001-5131 CD-ROM  Revo XP I-Trainer,46107,F
12/8/2011,003-4172 Bfx Camelbak Btl (BPA Free)red,46045,F
12/8/2011,11972 Dr. Riter's REAL-EaSE Support,46109,F
12/8/2011,100215 BFX TC5,46104,F
12/8/2011,100070 BFX Xtreme 2 SE,46032,F
12/8/2011,100070 BFX Xtreme 2 SE,46084,F
12/8/2011,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,46079,F
12/8/2011,10071 Rod Pack  410# upgrade,46079,F
12/8/2011,004-5545 Bowflex Ab Ball,46083,F
12/8/2011,3550012 SCH Airdyne-Charcoal,46100,F
12/8/2011,100215 BFX TC5,46061,F
12/8/2011,100215 BFX TC5,46102,F
12/8/2011,100070 BFX Xtreme 2 SE,46024,F
12/8/2011,100070 BFX Xtreme 2 SE,46090,F
12/8/2011,004-5543 Gaiam Core Balance Kit,46051,F
12/8/2011,100181 NLS T516 Treadmill,46075,F
12/8/2011,100199 BFX TC20,46088,F
12/8/2011,100248 Core Body Reformer Sales Kit,46081,T
12/8/2011,100248 Core Body Reformer Sales Kit,46110,T
12/8/2011,160000 BFX Revolution,46094,F
12/8/2011,"700005 Kit, BFX 2-in-1 Stand",46073,F
12/8/2011,100131 BFX 552 Dumbbell Kit,46073,F
12/8/2011,100181 NLS T516 Treadmill,46020,F
12/8/2011,100131 BFX 552 Dumbbell Kit,46039,F
12/8/2011,"700005 Kit, BFX 2-in-1 Stand",46039,F
12/8/2011,100199 BFX TC20,46028,F
12/8/2011,000-0271 Kneed-It Pain Knee Support,46043,F
12/8/2011,001-7476 Revolution Accessory Rack,46060,F
12/8/2011,95146 BFX 310# Rod Upgrade,46036,F
12/8/2011,100234 SCH 420 Elliptical,46059,F
12/8/2011,100235 SCH 220 Recumbent Bike,46047,F
12/8/2011,140004 BFX 5.1 SelectTech Bench SinglePack,46037,F
12/8/2011,100193 SCH A10 Upright Bike,46096,F
12/8/2011,10071 Rod Pack  410# upgrade,46034,F
12/8/2011,100145 SCH 460 Var. Stride Elliptical,46030,F
12/8/2011,100198 BFX TC10,46022,F
12/2/2011,004-5546 Jump Rope,46341,F
12/2/2011,004-5550 Resistance Bands - medium,46341,F
12/2/2011,004-5543 Gaiam Core Balance Kit,46341,F
12/2/2011,000-7262 Xtreme 60x48 Mat Boxed,46368,F
12/2/2011,"700005 Kit, BFX 2-in-1 Stand",46349,F
12/2/2011,004-0605 POWERbreathe IRONMAN Plus (M),46409,F
12/2/2011,000-7262 Xtreme 60x48 Mat Boxed,46378,F
12/2/2011,95146 BFX 310# Rod Upgrade,46378,F
12/2/2011,93067 LUBE N WALK TREAD LUBE KIT,46335,F
12/2/2011,10293 TRC Machine Mat,46355,F
12/1/2011,"700005 Kit, BFX 2-in-1 Stand",47105,F
12/1/2011,100131 BFX 552 Dumbbell Kit,47105,F
12/1/2011,000-7262 Xtreme 60x48 Mat Boxed,47102,F
12/1/2011,"100026 BFX Xtreme SE, Multipack",47102,F
12/1/2011,100198 BFX TC10,47114,F
12/1/2011,93067 LUBE N WALK TREAD LUBE KIT,47114,F
12/1/2011,10293 TRC Machine Mat,47114,F
12/1/2011,10071 Rod Pack  410# upgrade,47109,F
12/1/2011,100070 BFX Xtreme 2 SE,47109,F
12/1/2011,95146 BFX 310# Rod Upgrade,47109,F
12/1/2011,001-3660 E-Z Curl Bar,47109,F
12/1/2011,100198 BFX TC10,47101,F
12/1/2011,93067 LUBE N WALK TREAD LUBE KIT,47101,F
12/1/2011,000-7262 Xtreme 60x48 Mat Boxed,47104,F
12/1/2011,"100026 BFX Xtreme SE, Multipack",47104,F
12/1/2011,95146 BFX 310# Rod Upgrade,47106,F
12/1/2011,"100026 BFX Xtreme SE, Multipack",47106,F
12/1/2011,000-7262 Xtreme 60x48 Mat Boxed,47106,F
12/1/2011,100199 BFX TC20,47100,F
12/1/2011,100131 BFX 552 Dumbbell Kit,47111,F
12/1/2011,"700005 Kit, BFX 2-in-1 Stand",47111,F
12/1/2011,100198 BFX TC10,47103,F
11/28/2011,100131 BFX 552 Dumbbell Kit,47999,F
11/28/2011,"700005 Kit, BFX 2-in-1 Stand",47999,F
11/28/2011,100199 BFX TC20,47997,F
11/28/2011,100248 Core Body Reformer Sales Kit,47985,T
11/28/2011,004-2562 CBR PINK COVER,47985,T
11/28/2011,100248 Core Body Reformer Sales Kit,47973,T
11/28/2011,004-2566 CBR VIOLET COVER,47973,T
11/28/2011,"700005 Kit, BFX 2-in-1 Stand",47964,F
11/28/2011,100131 BFX 552 Dumbbell Kit,47964,F
11/28/2011,"700005 Kit, BFX 2-in-1 Stand",47967,F
11/28/2011,100131 BFX 552 Dumbbell Kit,47967,F
11/28/2011,"700005 Kit, BFX 2-in-1 Stand",47993,F
11/28/2011,100131 BFX 552 Dumbbell Kit,47993,F
11/28/2011,140003 BFX 3.1 SelectTech Bench SinglePack,47976,F
11/28/2011,"700005 Kit, BFX 2-in-1 Stand",47976,F
11/28/2011,100131 BFX 552 Dumbbell Kit,47976,F
11/28/2011,100131 BFX 552 Dumbbell Kit,47988,F
11/28/2011,100131 BFX 552 Dumbbell Kit,47961,F
11/28/2011,"100026 BFX Xtreme SE, Multipack",48011,F
11/28/2011,"000-3667 BFX Machine Mat 37.5 x 99.5""",48011,F
11/28/2011,95146 BFX 310# Rod Upgrade,48011,F
11/28/2011,100131 BFX 552 Dumbbell Kit,47990,F
11/28/2011,100215 BFX TC5,47979,F
11/28/2011,160000 BFX Revolution,47958,F
11/28/2011,000-4275 BFX Revo 80# Resistance Upgrade,47958,F
11/28/2011,100131 BFX 552 Dumbbell Kit,48002,F
11/28/2011,"700005 Kit, BFX 2-in-1 Stand",48002,F
11/28/2011,"700005 Kit, BFX 2-in-1 Stand",47970,F
11/28/2011,100131 BFX 552 Dumbbell Kit,47970,F
11/28/2011,"700005 Kit, BFX 2-in-1 Stand",48008,F
11/28/2011,100131 BFX 552 Dumbbell Kit,48008,F
11/28/2011,95146 BFX 310# Rod Upgrade,48005,F
11/28/2011,10071 Rod Pack  410# upgrade,48015,F
11/28/2011,100131 BFX 552 Dumbbell Kit,47992,F
11/28/2011,"700005 Kit, BFX 2-in-1 Stand",47992,F
11/28/2011,140004 BFX 5.1 SelectTech Bench SinglePack,47982,F
11/28/2011,100131 BFX 552 Dumbbell Kit,47982,F
11/20/2011,100215 BFX TC5,46296,F
11/20/2011,10293 TRC Machine Mat,46296,F
11/20/2011,"700005 Kit, BFX 2-in-1 Stand",46308,F
11/20/2011,100131 BFX 552 Dumbbell Kit,46308,F
11/20/2011,10293 TRC Machine Mat,46316,F
11/20/2011,100199 BFX TC20,46316,F
11/20/2011,100131 BFX 552 Dumbbell Kit,46268,F
11/20/2011,"700005 Kit, BFX 2-in-1 Stand",46268,F
11/20/2011,100198 BFX TC10,46283,F
11/20/2011,10293 TRC Machine Mat,46283,F
11/20/2011,100215 BFX TC5,46287,F
11/20/2011,10293 TRC Machine Mat,46287,F
11/20/2011,100215 BFX TC5,46272,F
11/20/2011,10293 TRC Machine Mat,46272,F
11/20/2011,100215 BFX TC5,46312,F
11/20/2011,10293 TRC Machine Mat,46304,F
11/20/2011,100215 BFX TC5,46304,F
11/20/2011,10293 TRC Machine Mat,46280,F
11/20/2011,100199 BFX TC20,46280,F
11/20/2011,100131 BFX 552 Dumbbell Kit,46270,F
11/20/2011,"700005 Kit, BFX 2-in-1 Stand",46270,F
11/20/2011,100131 BFX 552 Dumbbell Kit,46297,F
11/20/2011,100198 BFX TC10,46291,F
11/20/2011,100215 BFX TC5,46299,F
11/20/2011,10293 TRC Machine Mat,46299,F
11/20/2011,100199 BFX TC20,46302,F
11/20/2011,10293 TRC Machine Mat,46302,F
11/20/2011,10293 TRC Machine Mat,46285,F
11/20/2011,100198 BFX TC10,46285,F
11/20/2011,100248 Core Body Reformer Sales Kit,46293,T
11/20/2011,100215 BFX TC5,46276,F
11/20/2011,10293 TRC Machine Mat,46276,F
11/20/2011,100215 BFX TC5,46306,F
11/20/2011,100248 Core Body Reformer Sales Kit,46314,T
11/20/2011,100248 Core Body Reformer Sales Kit,46295,T
11/20/2011,100248 Core Body Reformer Sales Kit,46289,T
11/1/2011,100198 BFX TC10,48000,F
11/1/2011,10293 TRC Machine Mat,48000,F
11/1/2011,10293 TRC Machine Mat,48016,F
11/1/2011,100198 BFX TC10,48016,F
11/1/2011,100131 BFX 552 Dumbbell Kit,47960,F
11/1/2011,"700005 Kit, BFX 2-in-1 Stand",47960,F
11/1/2011,100198 BFX TC10,47977,F
11/1/2011,10293 TRC Machine Mat,47977,F
11/1/2011,93067 LUBE N WALK TREAD LUBE KIT,47977,F
11/1/2011,10293 TRC Machine Mat,48006,F
11/1/2011,100198 BFX TC10,48006,F
11/1/2011,10293 TRC Machine Mat,47994,F
11/1/2011,100198 BFX TC10,47994,F
11/1/2011,100198 BFX TC10,47983,F
11/1/2011,10293 TRC Machine Mat,47983,F
11/1/2011,100198 BFX TC10,47996,F
11/1/2011,10293 TRC Machine Mat,47996,F
11/1/2011,10293 TRC Machine Mat,47980,F
