OrderNumber|Quantity|ListPrice|SalesDiscount|Freight|FreightDiscount|LineTotal|NetProduct|OrderSource|SKU_NUM|Sku_NM|Class
SM:71128435||.00|-99.00|||-99.00|-99.00|Web|Sales Discount||
SM:71128435||.00|-99.00|||-99.00|-99.00|Web|Sales Discount||
SM:71128435||.00|||-9.99|-9.99|.00|Web|Freight Discount||
SM:71128435|0|.00||9.99||9.99|.00|Web|Freight||
SM:71104590|1|3299.00||||3299.00|3299.00|Web|100199|BFX TC20|Cardio : TreadClimber : TreadClimber
SM:71104590||.00|-500.00|||-500.00|-500.00|Web|Sales Discount||
SM:71104590||.00|||-199.99|-199.99|.00|Web|Freight Discount||
SM:71104590|0|.00||199.99||199.99|.00|Web|Freight||
SM:71104590|1|14.99||||14.99|14.99|Web|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104590||.00|||-3.99|-3.99|.00|Web|Freight Discount||
SM:71104590|0|.00||3.99||3.99|.00|Web|Freight||
SM:71104590|1|99.00||||99.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SM:71104590||.00|||-9.99|-9.99|.00|Web|Freight Discount||
SM:71104590|0|.00||9.99||9.99|.00|Web|Freight||
SM:71104591|1|2199.00||||2199.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104591||.00|-375.00|||-375.00|-375.00|Web|Sales Discount||
SM:71104591||.00|||-199.99|-199.99|.00|Web|Freight Discount||
SM:71104591|0|.00||199.99||199.99|.00|Web|Freight||
SM:71104592|1|2199.00||||2199.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104592||.00|-375.00|||-375.00|-375.00|Web|Sales Discount||
SM:71104592||.00|||-199.99|-199.99|.00|Web|Freight Discount||
SM:71104592|0|.00||199.99||199.99|.00|Web|Freight||
SM:71104593|1|129.95||||129.95|129.95|Call Center|100349|BFX UPPERCUT PERFORMANCE PACKAGE|Strength : Other Strength : UpperCut
SM:71104593||.00|||-24.95|-24.95|.00|Call Center|Freight Discount||
SM:71104593|0|.00||24.95||24.95|.00|Call Center|Freight||
SM:71104595|1|599.00||||599.00|599.00|Call Center|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SM:71104595||.00|-50.00|||-50.00|-50.00|Call Center|Sales Discount||
SM:71104595||.00|||-129.99|-129.99|.00|Call Center|Freight Discount||
SM:71104595|0|.00||129.99||129.99|.00|Call Center|Freight||
SM:71104595|1|199.00||||199.00|199.00|Call Center|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SM:71104595||.00|||-29.99|-29.99|.00|Call Center|Freight Discount||
SM:71104595|0|.00||29.99||29.99|.00|Call Center|Freight||
SM:71104596|1|2199.00||||2199.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104596||.00|-375.00|||-375.00|-375.00|Web|Sales Discount||
SM:71104596||.00|||-199.99|-199.99|.00|Web|Freight Discount||
SM:71104596|0|.00||199.99||199.99|.00|Web|Freight||
SM:71104596|1|249.00||||249.00|249.00|Web|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SM:71104598|1|49.95||||49.95|49.95|Web|100386|BOWFLEX BOOST SALES KIT|Alternative Fitness
SM:71104598|0|.00||9.99||9.99|.00|Web|Freight||
SM:71104602|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104602||.00|-375.00|||-375.00|-375.00|Call Center|Sales Discount||
SM:71104602||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104602|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104602|1|99.00||||99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SM:71104602||.00|||-9.99|-9.99|.00|Call Center|Freight Discount||
SM:71104602|0|.00||9.99||9.99|.00|Call Center|Freight||
SM:71104602|1|14.99||||14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104602||.00|||-3.99|-3.99|.00|Call Center|Freight Discount||
SM:71104602|0|.00||3.99||3.99|.00|Call Center|Freight||
SM:71104603|1|99.95||||99.95|99.95|Web|100339|BOWFLEX UPPERCUT KIT|Strength : Other Strength : UpperCut
SM:71104603||.00|||-19.95|-19.95|.00|Web|Freight Discount||
SM:71104603|0|.00||19.95||19.95|.00|Web|Freight||
SM:71104605|1|2799.00||||2799.00|2799.00|Call Center|100199|BFX TC20|Cardio : TreadClimber : TreadClimber
SM:71104605|0|.00||299.99||299.99|.00|Call Center|Freight||
SM:71104605|1|14.99||||14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104605|0|.00||8.99||8.99|.00|Call Center|Freight||
SM:71104606|1|3.49||||3.49|3.49|Web|12238|TRC Safety Tether Assy|Other : Parts
SM:71104606|0|.00||7.99||7.99|.00|Web|Freight||
SM:71104608|1|199.00||||199.00|199.00|Call Center|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SM:71104608||.00|||-29.99|-29.99|.00|Call Center|Freight Discount||
SM:71104608|0|.00||29.99||29.99|.00|Call Center|Freight||
SM:71104609|1|99.95||||99.95|99.95|Web|100339|BOWFLEX UPPERCUT KIT|Strength : Other Strength : UpperCut
SM:71104609||.00|||-19.95|-19.95|.00|Web|Freight Discount||
SM:71104609|0|.00||19.95||19.95|.00|Web|Freight||
SM:71104611|1|599.00||||599.00|599.00|Call Center|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SM:71104611||.00|-50.00|||-50.00|-50.00|Call Center|Sales Discount||
SM:71104611||.00|||-129.99|-129.99|.00|Call Center|Freight Discount||
SM:71104611|0|.00||129.99||129.99|.00|Call Center|Freight||
SM:71104612|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104612||.00|-300.00|||-300.00|-300.00|Call Center|Sales Discount||
SM:71104612||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104612|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104612|1|99.00||||99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SM:71104612||.00|||-9.99|-9.99|.00|Call Center|Freight Discount||
SM:71104612|0|.00||9.99||9.99|.00|Call Center|Freight||
SM:71104612|1|14.99||||14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104612||.00|||-3.99|-3.99|.00|Call Center|Freight Discount||
SM:71104612|0|.00||3.99||3.99|.00|Call Center|Freight||
SM:71104613|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104613||.00|-1000.00|||-1000.00|-1000.00|Call Center|Sales Discount||
SM:71104613||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104613|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104613|1|14.99||||14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104613||.00|||-3.99|-3.99|.00|Call Center|Freight Discount||
SM:71104613|0|.00||3.99||3.99|.00|Call Center|Freight||
SM:71104614|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104614||.00|-375.00|||-375.00|-375.00|Call Center|Sales Discount||
SM:71104614||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104614|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104615|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104615||.00|-200.00|||-200.00|-200.00|Call Center|Sales Discount||
SM:71104615|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104616|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104616||.00|-1000.00|||-1000.00|-1000.00|Call Center|Sales Discount||
SM:71104616||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104616|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104616|1|14.99||||14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104616||.00|||-3.99|-3.99|.00|Call Center|Freight Discount||
SM:71104616|0|.00||3.99||3.99|.00|Call Center|Freight||
SM:71104617|1|99.95||||99.95|99.95|Web|100339|BOWFLEX UPPERCUT KIT|Strength : Other Strength : UpperCut
SM:71104617||.00|||-19.95|-19.95|.00|Web|Freight Discount||
SM:71104617|0|.00||19.95||19.95|.00|Web|Freight||
SM:71104618|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104618||.00|-1000.00|||-1000.00|-1000.00|Call Center|Sales Discount||
SM:71104618||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104618|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104619|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104619||.00|-375.00|||-375.00|-375.00|Call Center|Sales Discount||
SM:71104619||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104619|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104619|1|99.00||||99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SM:71104619||.00|||-9.99|-9.99|.00|Call Center|Freight Discount||
SM:71104619|0|.00||9.99||9.99|.00|Call Center|Freight||
SM:71104619|1|14.99||||14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104619||.00|||-3.99|-3.99|.00|Call Center|Freight Discount||
SM:71104619|0|.00||3.99||3.99|.00|Call Center|Freight||
SM:71104621|1|3299.00||||3299.00|3299.00|Call Center|100199|BFX TC20|Cardio : TreadClimber : TreadClimber
SM:71104621||.00|-500.00|||-500.00|-500.00|Call Center|Sales Discount||
SM:71104621||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104621|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104621|1|14.99||||14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104621||.00|||-3.99|-3.99|.00|Call Center|Freight Discount||
SM:71104621|0|.00||3.99||3.99|.00|Call Center|Freight||
SM:71104622|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104622||.00|-1000.00|||-1000.00|-1000.00|Call Center|Sales Discount||
SM:71104622||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104622|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104622|1|99.00||||99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SM:71104622||.00|||-9.99|-9.99|.00|Call Center|Freight Discount||
SM:71104622|0|.00||9.99||9.99|.00|Call Center|Freight||
SM:71104623|1|2799.00||||2799.00|2799.00|Call Center|100199|BFX TC20|Cardio : TreadClimber : TreadClimber
SM:71104623|0|.00||299.99||299.99|.00|Call Center|Freight||
SM:71104623|1|14.99||||14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104623|1|99.00||||99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SM:71104625|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104625||.00|-1000.00|||-1000.00|-1000.00|Call Center|Sales Discount||
SM:71104625||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104625|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104625|1|14.99||||14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104625||.00|||-3.99|-3.99|.00|Call Center|Freight Discount||
SM:71104625|0|.00||3.99||3.99|.00|Call Center|Freight||
SM:71104626|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104626||.00|-375.00|||-375.00|-375.00|Call Center|Sales Discount||
SM:71104626||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104626|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104627|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104627||.00|-1000.00|||-1000.00|-1000.00|Call Center|Sales Discount||
SM:71104627||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104627|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104628|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104628||.00|-375.00|||-375.00|-375.00|Call Center|Sales Discount||
SM:71104628||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104628|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104628|1|99.00||||99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SM:71104628||.00|||-9.99|-9.99|.00|Call Center|Freight Discount||
SM:71104628|0|.00||9.99||9.99|.00|Call Center|Freight||
SM:71104628|1|14.99||||14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104628||.00|||-3.99|-3.99|.00|Call Center|Freight Discount||
SM:71104628|0|.00||3.99||3.99|.00|Call Center|Freight||
SM:71104629|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104629||.00|-375.00|||-375.00|-375.00|Call Center|Sales Discount||
SM:71104629||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104629|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104630|1|3299.00||||3299.00|3299.00|Web|100199|BFX TC20|Cardio : TreadClimber : TreadClimber
SM:71104630||.00|-500.00|||-500.00|-500.00|Web|Sales Discount||
SM:71104630||.00|||-199.99|-199.99|.00|Web|Freight Discount||
SM:71104630|0|.00||199.99||199.99|.00|Web|Freight||
SM:71104630|1|99.00||||99.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SM:71104630||.00|||-9.99|-9.99|.00|Web|Freight Discount||
SM:71104630|0|.00||9.99||9.99|.00|Web|Freight||
SM:71104630|1|249.00||||249.00|249.00|Web|IHA-100199|Treadclimber TC20 Assembly|Other : Service : In Home Assembly
SM:71104632|1|3299.00||||3299.00|3299.00|Web|100199|BFX TC20|Cardio : TreadClimber : TreadClimber
SM:71104632||.00|-500.00|||-500.00|-500.00|Web|Sales Discount||
SM:71104632||.00|||-199.99|-199.99|.00|Web|Freight Discount||
SM:71104632|0|.00||199.99||199.99|.00|Web|Freight||
SM:71104634|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104634||.00|-300.00|||-300.00|-300.00|Call Center|Sales Discount||
SM:71104634||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104634|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104634|1|14.99||||14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104634||.00|||-3.99|-3.99|.00|Call Center|Freight Discount||
SM:71104634|0|.00||3.99||3.99|.00|Call Center|Freight||
SM:71104635|1|3299.00||||3299.00|3299.00|Web|100199|BFX TC20|Cardio : TreadClimber : TreadClimber
SM:71104635||.00|-500.00|||-500.00|-500.00|Web|Sales Discount||
SM:71104635||.00|||-199.99|-199.99|.00|Web|Freight Discount||
SM:71104635|0|.00||199.99||199.99|.00|Web|Freight||
SM:71104635|1|99.00||||99.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SM:71104635||.00|||-9.99|-9.99|.00|Web|Freight Discount||
SM:71104635|0|.00||9.99||9.99|.00|Web|Freight||
SM:71104635|1|249.00||||249.00|249.00|Web|IHA-100199|Treadclimber TC20 Assembly|Other : Service : In Home Assembly
SM:71104636|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104636||.00|-375.00|||-375.00|-375.00|Call Center|Sales Discount||
SM:71104636||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104636|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104636|1|99.00||||99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SM:71104636||.00|||-9.99|-9.99|.00|Call Center|Freight Discount||
SM:71104636|0|.00||9.99||9.99|.00|Call Center|Freight||
SM:71104640|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104640||.00|-375.00|||-375.00|-375.00|Call Center|Sales Discount||
SM:71104640||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104640|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104640|1|14.99||||14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104640||.00|||-3.99|-3.99|.00|Call Center|Freight Discount||
SM:71104640|0|.00||3.99||3.99|.00|Call Center|Freight||
SM:71104642|1|3299.00||||3299.00|3299.00|Call Center|100199|BFX TC20|Cardio : TreadClimber : TreadClimber
SM:71104642||.00|-500.00|||-500.00|-500.00|Call Center|Sales Discount||
SM:71104642||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104642|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104642|1|14.99||||14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104642||.00|||-3.99|-3.99|.00|Call Center|Freight Discount||
SM:71104642|0|.00||3.99||3.99|.00|Call Center|Freight||
SM:71104643|1|3299.00||||3299.00|3299.00|Call Center|100199|BFX TC20|Cardio : TreadClimber : TreadClimber
SM:71104643||.00|-500.00|||-500.00|-500.00|Call Center|Sales Discount||
SM:71104643||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104643|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104643|1|349.00||||349.00|349.00|Call Center|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SM:71104643|1|99.00||||99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SM:71104643||.00|||-9.99|-9.99|.00|Call Center|Freight Discount||
SM:71104643|0|.00||9.99||9.99|.00|Call Center|Freight||
SM:71104643|1|14.99||||14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104643||.00|||-3.99|-3.99|.00|Call Center|Freight Discount||
SM:71104643|0|.00||3.99||3.99|.00|Call Center|Freight||
SM:71104643|1|139.00||||139.00|139.00|Call Center|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SM:71104643||.00|||-19.99|-19.99|.00|Call Center|Freight Discount||
SM:71104643|0|.00||19.99||19.99|.00|Call Center|Freight||
SM:71104644|1|3299.00||||3299.00|3299.00|Call Center|100199|BFX TC20|Cardio : TreadClimber : TreadClimber
SM:71104644||.00|-400.00|||-400.00|-400.00|Call Center|Sales Discount||
SM:71104644||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104644|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104647|1|3299.00||||3299.00|3299.00|Call Center|100199|BFX TC20|Cardio : TreadClimber : TreadClimber
SM:71104647||.00|-400.00|||-400.00|-400.00|Call Center|Sales Discount||
SM:71104647||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104647|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104647|1|99.00||||99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SM:71104647||.00|||-9.99|-9.99|.00|Call Center|Freight Discount||
SM:71104647|0|.00||9.99||9.99|.00|Call Center|Freight||
SM:71104648|1|3299.00||||3299.00|3299.00|Call Center|100199|BFX TC20|Cardio : TreadClimber : TreadClimber
SM:71104648||.00|-500.00|||-500.00|-500.00|Call Center|Sales Discount||
SM:71104648||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104648|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104649|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104649||.00|-1000.00|||-1000.00|-1000.00|Call Center|Sales Discount||
SM:71104649||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104649|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104649|1|14.99||||14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104649||.00|||-3.99|-3.99|.00|Call Center|Freight Discount||
SM:71104649|0|.00||3.99||3.99|.00|Call Center|Freight||
SM:71104650|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104650||.00|-1000.00|||-1000.00|-1000.00|Call Center|Sales Discount||
SM:71104650||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104650|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104652|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104652||.00|-1000.00|||-1000.00|-1000.00|Call Center|Sales Discount||
SM:71104652||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104652|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104653|1|1599.00||||1599.00|1599.00|Call Center|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SM:71104653||.00|-300.00|||-300.00|-300.00|Call Center|Sales Discount||
SM:71104653||.00|||-169.99|-169.99|.00|Call Center|Freight Discount||
SM:71104653|0|.00||169.99||169.99|.00|Call Center|Freight||
SM:71104653|1|99.00||||99.00|99.00|Call Center|000-7262|Xtreme 60x48 Mat Boxed|Strength : Home Gyms : Accessories
SM:71104653||.00|||-9.99|-9.99|.00|Call Center|Freight Discount||
SM:71104653|0|.00||9.99||9.99|.00|Call Center|Freight||
SM:71104653|1|99.00||||99.00|99.00|Call Center|95146|BFX 310# Rod Upgrade|Strength : Home Gyms : Accessories
SM:71104653||.00|||-10.99|-10.99|.00|Call Center|Freight Discount||
SM:71104653|0|.00||10.99||10.99|.00|Call Center|Freight||
SM:71104653|1|14.99||||14.99|14.99|Call Center|001-3649|BFX Rod Rjuvnatr w mini 410 add-on|Strength : Home Gyms : Accessories
SM:71104653||.00|||-8.99|-8.99|.00|Call Center|Freight Discount||
SM:71104653|0|.00||8.99||8.99|.00|Call Center|Freight||
SM:71104653|1|39.99||||39.99|39.99|Call Center|001-3660|E-Z Curl Bar|Strength : Home Gyms : Accessories
SM:71104653||.00|||-9.99|-9.99|.00|Call Center|Freight Discount||
SM:71104653|0|.00||9.99||9.99|.00|Call Center|Freight||
SM:71104655|1|2199.00||||2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71104655||.00|-375.00|||-375.00|-375.00|Call Center|Sales Discount||
SM:71104655||.00|||-199.99|-199.99|.00|Call Center|Freight Discount||
SM:71104655|0|.00||199.99||199.99|.00|Call Center|Freight||
SM:71104655|1|14.99||||14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SM:71104655||.00|||-3.99|-3.99|.00|Call Center|Freight Discount||
SM:71104655|0|.00||3.99||3.99|.00|Call Center|Freight||
SM:71128436|1|999.00||||999.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SM:71128436||.00|||-30.00|-30.00|.00|Call Center|Freight Discount||
SM:71128436|0|.00||30.00||30.00|.00|Call Center|Freight||
SM:71128436|1|1599.00||||1599.00|1599.00|Call Center|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SM:71128436||.00|-300.00|||-300.00|-300.00|Call Center|Sales Discount||
SM:71128436||.00|||-169.99|-169.99|.00|Call Center|Freight Discount||
SM:71128436|0|.00||169.99||169.99|.00|Call Center|Freight||
SM:71128436|1|299.00||||299.00|299.00|Call Center|IHA-100334|Bowflex X2SE Home Gym Assembly|Other : Service : In Home Assembly
SM:71128436|1|249.00||||249.00|249.00|Call Center|IHA-100358|MAX TRAINER M3 Assembly|Other : Service : In Home Assembly
SM:71128436|1|99.00||||99.00|99.00|Call Center|000-7262|Xtreme 60x48 Mat Boxed|Strength : Home Gyms : Accessories
SM:71128436||.00|-99.00|||-99.00|-99.00|Call Center|Sales Discount||
SM:71128436||.00|||-9.99|-9.99|.00|Call Center|Freight Discount||
SM:71128436|0|.00||9.99||9.99|.00|Call Center|Freight||
SM:71128438|1|99.95||||99.95|99.95|Call Center|100339|BOWFLEX UPPERCUT KIT|Strength : Other Strength : UpperCut
SM:71128438||.00|||-19.95|-19.95|.00|Call Center|Freight Discount||
SM:71128438|0|.00||19.95||19.95|.00|Call Center|Freight||
SM:71128438|1|14.95||||14.95|14.95|Call Center|8001183|BFX PUSH UP BARS|Strength : Other Strength : Accessories
SM:71128438||.00|||-3.95|-3.95|.00|Call Center|Freight Discount||
SM:71128438|0|.00||3.95||3.95|.00|Call Center|Freight||
SM:71128441|1|129.95||||129.95|129.95|Web|100349|BFX UPPERCUT PERFORMANCE PACKAGE|Strength : Other Strength : UpperCut
SM:71128441||.00|||-24.95|-24.95|.00|Web|Freight Discount||
SM:71128441|0|.00||24.95||24.95|.00|Web|Freight||
SM:71128442|1|14.99||||14.99|14.99|Web|001-3649|BFX Rod Rjuvnatr w mini 410 add-on|Strength : Home Gyms : Accessories
SM:71128442||.00|||-8.99|-8.99|.00|Web|Freight Discount||
SM:71128442|0|.00||8.99||8.99|.00|Web|Freight||
SM:71128443|1|2199.00||||2199.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SM:71128443||.00|-300.00|||-300.00|-300.00|Web|Sales Discount||
SM:71128443||.00|||-199.99|-199.99|.00|Web|Freight Discount||
SM:71128443|0|.00||199.99||199.99|.00|Web|Freight||
SM:71128443|1|99.00||||99.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SM:71128443||.00|-99.00|||-99.00|-99.00|Web|Sales Discount||
SM:71128443||.00|||-9.99|-9.99|.00|Web|Freight Discount||
SM:71128443|0|.00||9.99||9.99|.00|Web|Freight||
SM:71128444|2|99.90||||99.90|99.90|Web|100386|BOWFLEX BOOST SALES KIT|Alternative Fitness
SM:71128444|0|.00||19.98||19.98|.00|Web|Freight||
SM:71128444|1|999.00||||999.00|999.00|Web|100215|BFX TC5|Cardio : TreadClimber : TreadClimber
