Internal ID,AdID PI,PI Purchased (Item PI),Market Channel,Ad ID,Media Agency,Origin,Order Week Monday,Order Date,Item,Kits,Value (Product + Shipping)
44833033,Bowflex Brand,Bowflex Catalog,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,004-5545 Bowflex Ab Ball,0,49.99
44833033,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1749.00
44833133,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,5/29/2017,6/1/2017,100469 BFX Max Trainer M7,1,1899.00
44833133,Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,.00
44833133,Bowflex Home Gyms,Bowflex HVT,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,5/29/2017,6/1/2017,100551 Bowflex HVT,1,1799.00
44833133,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,5/29/2017,6/1/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,199.00
44833133,Bowflex Home Gyms,Bowflex HVT,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,5/29/2017,6/1/2017,100551-PS5 HVT Protection Plan - 5 years (90 days),0,179.00
44833274,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44833274,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
44833379,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
44833379,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,100340 BFX 4.1 Bench,0,139.30
44833379,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
44833380,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100358 BFX MAX TRAINER M3,1,999.00
44833479,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,001-3661 Tricep Rope,0,44.98
44833479,Bowflex Brand,Bowflex Catalog,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,004-5562 Ankle Weights,0,19.99
44833579,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,100358 BFX MAX TRAINER M3,1,999.00
44833684,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100334 BFX XTREME 2SE HOME GYM,1,1199.00
44833684,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,95146 BFX 310# Rod Upgrade,0,99.00
44833792,Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,5/29/2017,6/1/2017,100456 BFX TC100 TREADCLIMBER,1,1599.00
44833792,Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,5/29/2017,6/1/2017,IHA-100456 BOWFLEX TC100 ASSEMBLY,0,249.00
44833792,Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,5/29/2017,6/1/2017,100456-PS5 TC100 Protection Plan - 5 Years (90 Days),0,199.00
44833794,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100334 BFX XTREME 2SE HOME GYM,1,1199.00
44833794,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100300 BFX SelectTech Stand,0,139.00
44833894,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100469 BFX Max Trainer M7,1,1999.00
44833894,Bowflex Max Trainer,Treadclimber,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,.00
44834104,Bowflex Home Gyms,Results Elliptical,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,5/29/2017,6/1/2017,100506 BFX BXE216 Elliptical,0,2048.00
44834105,Bowflex Brand,Treadclimber,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,93067 LUBE N WALK TREAD LUBE KIT,0,37.96
44834308,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,100469 BFX Max Trainer M7,1,1999.00
44834308,Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,.00
44834308,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
44834308,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,199.00
44834310,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,6/1/2017,710000 BFX 1090 Dumbbell Kit,1,419.30
44834310,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,6/1/2017,100300 BFX SelectTech Stand,0,97.30
44834311,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,100469 BFX Max Trainer M7,1,1999.00
44834311,Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,.00
44834311,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
44834311,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,100469-PS3 M7 Protection Plan - 3 Years (90 Days),0,139.00
44834422,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44834523,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100131 BFX 552 Dumbbell Kit,1,249.00
44834724,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100358 BFX MAX TRAINER M3,1,999.00
44834826,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM49771 DISNN60*MX101TIC,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,6/1/2017,100358 BFX MAX TRAINER M3,1,999.00
44834826,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM49771 DISNN60*MX101TIC,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,6/1/2017,100358-PS3 M3 Protection Plan - 3 years (90 Days),0,69.00
44834936,Treadclimber,Results Treadmill,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,5/29/2017,6/1/2017,100507 BFX BXT216 Treadmill,0,1619.00
44835040,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Internal,Call Center Internal,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44835041,Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,6/1/2017,8012884 BFX Dual Mat,0,.00
44835044,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44835244,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44835550,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Internal,Call Center Internal,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1424.00
44835862,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,100457 BFX TC200 TREADCLIMBER,1,2599.00
44835862,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,IHA-100457 BOWFLEX TC200 ASSEMBLY,0,249.00
44835964,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51155 GRITN120SOFTXTIC,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,6/1/2017,100358 BFX MAX TRAINER M3,1,999.00
44836067,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Social,CAM45915 DOXFBDRESPONSE,Internal,Web,5/29/2017,6/1/2017,100340 BFX 4.1 Bench,0,139.30
44836067,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Social,CAM45915 DOXFBDRESPONSE,Internal,Web,5/29/2017,6/1/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
44836067,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Social,CAM45915 DOXFBDRESPONSE,Internal,Web,5/29/2017,6/1/2017,100406 BFX SELECTTECH 560 STAND,0,104.28
44836676,Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM45898 DOXFBERESPONSE,Internal,Call Center Internal,5/29/2017,6/1/2017,100469 BFX Max Trainer M7,1,1999.00
44836676,Bowflex Max Trainer,Treadclimber,Online Social,CAM45898 DOXFBERESPONSE,Internal,Call Center Internal,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,.00
44836782,Bowflex Brand,Results Elliptical,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,6/1/2017,100506 BFX BXE216 Elliptical,0,2048.00
44836889,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100469 BFX Max Trainer M7,1,1999.00
44836889,Bowflex Max Trainer,Treadclimber,Online Display,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,.00
44836889,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
44837093,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,100469 BFX Max Trainer M7,1,2199.00
44837101,Bowflex Max Trainer,Bowflex Max Trainer,Digital - Info Kit,CAM49053 DEDIKE2016Q1A,Internal,Web,5/29/2017,6/1/2017,100358 BFX MAX TRAINER M3,1,1049.00
44837312,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,6/1/2017,100469 BFX Max Trainer M7,1,1999.00
44837312,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,.00
44837312,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,6/1/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
44837313,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37432 dosg2dsl18,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
44837414,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
44837414,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100340 BFX 4.1 Bench,0,139.30
44837414,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
44837519,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100131 BFX 552 Dumbbell Kit,1,249.00
44837519,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100300 BFX SelectTech Stand,0,139.00
44837626,Bowflex Brand,Bowflex Max Trainer,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44837626,Bowflex Brand,Treadclimber,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,99.00
44837638,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44948 dofbiefeed1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100358 BFX MAX TRAINER M3,1,1099.00
44837939,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44838253,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44838352,Bowflex HVT,Bowflex HVT,Un-Sourced,CAM50745 1800HVT,Internal,Call Center Internal,5/29/2017,6/1/2017,100551 Bowflex HVT,1,1799.00
44838352,Bowflex HVT,Bowflex HVT,Un-Sourced,CAM50745 1800HVT,Internal,Call Center Internal,5/29/2017,6/1/2017,IHA-100551 Bowflex HVT Assembly,0,249.00
44838352,Bowflex HVT,Treadclimber,Un-Sourced,CAM50745 1800HVT,Internal,Call Center Internal,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,99.00
44838353,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Internal,Call Center Internal,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44838353,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Internal,Call Center Internal,5/29/2017,6/1/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,159.00
44838858,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,100358 BFX MAX TRAINER M3,1,999.00
44839388,Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,5/29/2017,6/1/2017,93067 LUBE N WALK TREAD LUBE KIT,0,18.98
44839402,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44839412,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44839412,Bowflex Brand,Treadclimber,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,99.00
44839412,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
44840242,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1119.30
44840647,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,100358 BFX MAX TRAINER M3,1,999.00
44840755,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
44840855,Bowflex Home Gyms,Bowflex HVT,Online Search,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,6/1/2017,100551 Bowflex HVT,1,1799.00
44840857,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Internal,Call Center Internal,5/29/2017,6/1/2017,710000 BFX 1090 Dumbbell Kit,1,419.30
44840959,Bowflex Brand,Bowflex Selecttech Dumbbells,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,5/29/2017,6/1/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
44841163,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,100469 BFX Max Trainer M7,1,1999.00
44841163,Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,.00
44841164,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44841164,Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,99.00
44841270,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100358 BFX MAX TRAINER M3,1,999.00
44841270,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,IHA-100358 MAX TRAINER M3 Assembly,0,169.00
44841472,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44841573,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100358 BFX MAX TRAINER M3,1,999.00
44841878,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44842193,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100469 BFX Max Trainer M7,1,1999.00
44842193,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,199.00
44842193,Bowflex Max Trainer,Treadclimber,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,.00
44842193,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
44842294,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,100469 BFX Max Trainer M7,1,1999.00
44842294,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,.00
44842394,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51236 FOXNN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44842394,Bowflex Max Trainer,Treadclimber,Short Form,CAM51236 FOXNN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,99.00
44842804,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,100358 BFX MAX TRAINER M3,1,999.00
44842804,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,100358-PS5 M3 Protection Plan - 5 years (90 Days),0,99.00
44842907,Bowflex Brand,Bowflex Selecttech Dumbbells,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,5/29/2017,6/1/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
44842907,Bowflex Brand,Bowflex Selecttech Dumbbells,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,5/29/2017,6/1/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
44842907,Bowflex Brand,Bowflex Selecttech Dumbbells,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,5/29/2017,6/1/2017,100340 BFX 4.1 Bench,0,139.30
44842916,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,6/1/2017,100334 BFX XTREME 2SE HOME GYM,1,1199.00
44843018,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44843528,Treadclimber,Bowflex Max Trainer,Online Search,CAM37440 dosg2tsl21,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100469 BFX Max Trainer M7,1,1999.00
44843528,Treadclimber,Treadclimber,Online Search,CAM37440 dosg2tsl21,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,.00
44843630,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51178 DISAN60*MXMEXTIC,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,6/1/2017,100469 BFX Max Trainer M7,1,1999.00
44843630,Bowflex Max Trainer,Treadclimber,Short Form,CAM51178 DISAN60*MXMEXTIC,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,.00
44843630,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51178 DISAN60*MXMEXTIC,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,6/1/2017,100469-PS3 M7 Protection Plan - 3 Years (90 Days),0,139.00
44843635,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1119.30
44843635,Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,69.30
44843638,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100469 BFX Max Trainer M7,1,1999.00
44843638,Bowflex Brand,Treadclimber,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,10293 TRC Machine Mat,0,.00
44843739,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44843739,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
44843739,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,6/1/2017,100359-PS3 M5 Protection Plan - 3 Years (90 Days),0,119.00
44844772,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37112 dosg2dsl11,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100131 BFX 552 Dumbbell Kit,1,299.00
44844873,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM51221 LAFFN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,6/1/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
44844873,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM51221 LAFFN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,6/1/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
44844873,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM51221 LAFFN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,6/1/2017,100340 BFX 4.1 Bench,0,139.30
44844982,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM45910 DODADCEDL3,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
44845087,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,5/29/2017,6/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
