27284228,,PO-11597,1,Prepaid IT Expenses,,1,1,12/10/2015,
28193314,CUS-20329732 Garlando Spa,PO-11781,7,8006565,,7,6,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,8,8007221,,8,2,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,9,8007285,,9,2,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,10,8007287,,10,1,3/6/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,11,8007290,,11,3,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,12,8007296,,12,8,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,13,8007301,,13,8,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,14,8007302,,14,8,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,15,8007303,,15,1,3/4/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,16,8007310,,16,1,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,17,8007346,,17,4,3/6/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,18,8007414,,18,8,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,19,8007462,,19,4,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,20,8007463,,20,6,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,21,8007521,,21,2,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,22,8007531,,22,2,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,23,8007532,,23,6,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,24,8007547,,24,4,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,25,8007648,,25,8,3/6/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,26,8007649,,26,8,3/6/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,27,8007992,,27,3,3/6/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,28,8007994,,28,3,3/6/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,29,8008020,,29,6,3/3/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,30,8008068,,30,8,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,31,8008115,,31,3,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,32,8008275,,32,1,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,33,8008283,,33,1,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,34,8008284,,34,1,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,35,8008285,,35,1,3/22/2016,
28193314,CUS-20329732 Garlando Spa,PO-11781,36,8008286,,36,1,3/22/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,1,8009321,,1,4,3/22/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,2,8009322,,2,1,3/22/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,3,8009323,,3,2,3/22/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,4,8009324,,4,6,3/22/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,5,8009325,,5,4,3/6/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,6,8009326,,6,4,3/6/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,7,8009327,,7,4,3/22/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,8,8009328,,8,4,3/22/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,9,8009329,,9,4,3/22/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,10,8009330,,10,1,3/22/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,11,8009331,,11,2,3/22/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,12,8009332,,12,4,3/22/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,13,8009333,,13,4,3/22/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,14,8009334,,14,4,3/22/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,15,8009335,,15,8,3/22/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,16,8009336,,16,6,3/22/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,17,8009390,,17,3,3/22/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,18,8009617,,18,2,3/5/2016,
28193416,CUS-20329732 Garlando Spa,PO-11782,19,8009618,,19,4,3/5/2016,
28199729,CUS-20331644 NRG Fitness Systems (spare parts),PO-11783,1,004-3402,,1,6,2/29/2016,
28199729,CUS-20331644 NRG Fitness Systems (spare parts),PO-11783,2,902-4162,,2,6,2/26/2016,
28199729,CUS-20331644 NRG Fitness Systems (spare parts),PO-11783,3,8003892,,3,8,2/27/2016,
28204234,,PO-11784,1,SAMPLES - ALL DEPARTMENTS,,1,1,12/28/2015,
28357379,,PO-11785,1,Pallets,,1,63,12/28/2015,
28357379,,PO-11785,2,Pallets,,2,231,12/28/2015,
28357379,,PO-11785,3,Pallets,,3,231,12/28/2015,
28365572,,PO-11786,1,Repairs & Maintenance,,1,16,12/28/2015,
28365572,,PO-11786,2,Repairs & Maintenance,,2,1,12/28/2015,
28365572,,PO-11786,3,Repairs & Maintenance,,3,12,12/28/2015,
28365572,,PO-11786,4,Repairs & Maintenance,,4,1,12/28/2015,
28365572,,PO-11786,5,Repairs & Maintenance,,5,1,12/28/2015,
28367830,,PO-11787,1,8002572,,1,5,12/28/2015,
28367830,,PO-11787,2,8002573,,2,5,12/28/2015,
28367830,,PO-11787,3,8003601,,3,5,12/28/2015,
28367830,,PO-11787,4,8003613,,4,5,12/28/2015,
28376007,,PO-11788,7,002-6841,,7,52,12/28/2015,
28376007,Receiver General,PO-11788,120,CA-E,,,-1,,
28376007,Minister of Finance BC,PO-11788,121,CA-E,,,-1,,
28376226,Receiver General,PO-11789,51,CA-E,,,-1,,
28376226,Minister of Finance BC,PO-11789,52,CA-E,,,-1,,
28377865,,PO-11790,1,000-5843,,1,7,12/30/2015,
28377865,,PO-11790,2,000-5844,,2,7,12/30/2015,
28377865,,PO-11790,3,000-5845,,3,7,12/30/2015,
28377865,,PO-11790,4,002-1181,,4,7,12/30/2015,
28377865,,PO-11790,5,002-1182,,5,7,12/30/2015,
28377865,,PO-11790,10,002-6841,,6,18,12/28/2015,
28377865,Receiver General,PO-11790,13,CA-E,,,-1,,
28377865,Minister of Finance BC,PO-11790,14,CA-E,,,-1,,
28381892,,PO-11791,1,Product Development,,1,1,12/31/2015,
28389744,,PO-11792,1,Tooling/NCA,,1,1,12/31/2015,
28389744,,PO-11792,2,Tooling/NCA,,2,1,12/31/2015,
28389744,,PO-11792,3,Tooling/NCA,,3,1,12/31/2015,
28389744,,PO-11792,4,Tooling/NCA,,4,1,12/31/2015,
28389744,,PO-11792,5,Tooling/NCA,,5,1,12/31/2015,
28389744,,PO-11792,6,Tooling/NCA,,6,1,12/31/2015,
28389744,,PO-11792,7,Tooling/NCA,,7,1,12/31/2015,
28389744,,PO-11792,8,Tooling/NCA,,8,1,12/31/2015,
28389744,,PO-11792,9,Tooling/NCA,,9,1,12/31/2015,
28389744,,PO-11792,10,Tooling/NCA,,10,1,12/31/2015,
28389744,,PO-11792,11,Tooling/NCA,,11,1,12/31/2015,
28389744,,PO-11792,12,Tooling/NCA,,12,1,12/31/2015,
28389744,,PO-11792,13,Tooling/NCA,,13,1,12/31/2015,
28389744,,PO-11792,14,Tooling/NCA,,14,1,12/31/2015,
28389744,,PO-11792,15,Tooling/NCA,,15,1,12/31/2015,
28389744,,PO-11792,16,Tooling/NCA,,16,1,12/31/2015,
28389744,,PO-11792,17,Tooling/NCA,,17,1,12/31/2015,
28389744,,PO-11792,18,Tooling/NCA,,18,1,12/31/2015,
28389744,,PO-11792,19,Tooling/NCA,,19,1,12/31/2015,
28389744,,PO-11792,20,Tooling/NCA,,20,1,12/31/2015,
28389744,,PO-11792,21,Tooling/NCA,,21,1,12/31/2015,
28389744,,PO-11792,22,Tooling/NCA,,22,1,12/31/2015,
28389744,,PO-11792,23,Tooling/NCA,,23,1,12/31/2015,
28389744,,PO-11792,24,Tooling/NCA,,24,1,12/31/2015,
28389744,,PO-11792,25,Tooling/NCA,,25,1,12/31/2015,
28389744,,PO-11792,26,Tooling/NCA,,26,1,12/31/2015,
28389744,,PO-11792,27,Tooling/NCA,,27,1,12/31/2015,
28389744,,PO-11792,28,Tooling/NCA,,28,1,12/31/2015,
28389744,,PO-11792,29,Tooling/NCA,,29,1,12/31/2015,
28389744,,PO-11792,30,Tooling/NCA,,30,1,12/31/2015,
28389744,,PO-11792,31,Tooling/NCA,,31,1,12/31/2015,
28389744,,PO-11792,32,Tooling/NCA,,32,1,12/31/2015,
28389744,,PO-11792,33,Tooling/NCA,,33,1,12/31/2015,
28389744,,PO-11792,34,Tooling/NCA,,34,1,12/31/2015,
28389744,,PO-11792,35,Tooling/NCA,,35,1,12/31/2015,
28389744,,PO-11792,36,Tooling/NCA,,36,1,12/31/2015,
28389744,,PO-11792,37,Tooling/NCA,,37,1,12/31/2015,
28389744,,PO-11792,38,Tooling/NCA,,38,1,12/31/2015,
28389744,,PO-11792,39,Tooling/NCA,,39,1,12/31/2015,
28389744,,PO-11792,40,Tooling/NCA,,40,1,12/31/2015,
28389744,,PO-11792,41,Tooling/NCA,,41,1,12/31/2015,
28389744,,PO-11792,42,Tooling/NCA,,42,1,12/31/2015,
28389744,,PO-11792,43,Tooling/NCA,,43,1,12/31/2015,
28397162,,PO-11793,1,Product Development,,1,2,12/28/2015,
28406825,,PO-11794,1,002-2201,,1,1,1/4/2016,
28406825,,PO-11794,2,002-6705,,2,1,12/31/2015,
28406825,,PO-11794,3,004-0747,,3,1,1/3/2016,
28406825,,PO-11794,4,004-6294,,4,2,12/31/2015,
28406825,,PO-11794,5,004-9866,,5,1,2/2/2016,
28406825,,PO-11794,6,10580,,6,2,1/1/2016,
28406825,,PO-11794,7,11435,,7,1,1/3/2016,
28406825,,PO-11794,8,11473,,8,1,1/6/2016,
28406825,,PO-11794,9,11495,,9,1,1/3/2016,
28406825,,PO-11794,10,11529,,10,1,1/2/2016,
28406825,,PO-11794,11,17082,,11,1,1/9/2016,
28406825,,PO-11794,12,17100,,12,1,1/3/2016,
28406825,,PO-11794,13,8002336,,13,1,1/1/2016,
28406825,,PO-11794,14,8002501,,14,2,12/29/2015,
28406825,,PO-11794,15,8004275,,15,1,12/31/2015,
28406825,,PO-11794,16,8004546,,16,1,1/1/2016,
28406825,,PO-11794,17,8004552,,17,2,1/1/2016,
28406825,,PO-11794,18,8004979,,18,2,1/1/2016,
28406825,,PO-11794,19,8005417,,19,1,12/30/2015,
28406825,,PO-11794,20,8006280,,20,1,1/30/2016,
28406825,,PO-11794,21,8006335,,21,2,1/5/2016,
28406825,,PO-11794,22,004-6343,,22,2,1/3/2016,
28406825,,PO-11794,23,8006588,,23,12,1/3/2016,
28406825,,PO-11794,24,8007371,,24,1,12/28/2015,
28406825,,PO-11794,25,8007982,,25,1,1/1/2016,
28406825,,PO-11794,26,8009026,,26,1,12/28/2015,
28406825,,PO-11794,27,885-0022,,27,1,1/4/2016,
28406825,,PO-11794,28,885-0043,,28,1,1/4/2016,
28406825,,PO-11794,29,95704,,29,4,1/1/2016,
28406825,Receiver General,PO-11794,32,CA-E,,,-1,,
28406825,Minister of Finance BC,PO-11794,33,CA-E,,,-1,,
28408258,,PO-11795,1,000-7686,,1,1,1/3/2016,
28408258,,PO-11795,2,004-6337,,2,10,1/5/2016,
28408258,,PO-11795,3,10564,,3,2,1/6/2016,
28408258,,PO-11795,4,50372,,4,1,12/28/2015,
28408258,,PO-11795,5,50428,,5,1,12/28/2015,
28408258,,PO-11795,6,8001682,,6,1,1/1/2016,
28408258,,PO-11795,7,8005208,,7,1,12/28/2015,
28408258,,PO-11795,8,90481,,8,4,12/30/2015,
28408258,,PO-11795,9,90484,,9,2,1/1/2016,
28408258,,PO-11795,10,QQ2237,,10,1,1/5/2016,
28408258,Receiver General,PO-11795,13,CA-E,,,-1,,
28408258,Minister of Finance BC,PO-11795,14,CA-E,,,-1,,
28423757,,PO-11796,1,100141,,1,263,3/26/2016,
28423858,,PO-11797,1,100141,,1,263,3/26/2016,
28423860,,PO-11798,1,100141,,1,263,4/4/2016,
28423861,,PO-11799,1,100141,,1,263,4/4/2016,
28423962,,PO-11800,1,100141,,1,263,4/11/2016,
