SO-71402915|1|799.00||299.99|-299.99|799.00|799.00|Call Center|100393|NLS T614 TREADMILL|Cardio : Treadmills : Treadmills
SO-71404379|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404379||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71404394|1|2199.00||199.99|-199.99|1899.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404394||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71404394|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404394||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71404382|1|349.00||.00|.00|299.00|349.00|Call Center|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71404382||.00|-50.00|.00|.00|.00|-50.00|Call Center|Sales Discount||
SO-71404384|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404384|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404388|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71404389|1|599.00||129.99|-129.99|549.00|599.00|Call Center|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71404389||.00|-50.00|.00|.00|.00|-50.00|Call Center|Sales Discount||
SO-71404389|1|139.00||19.99|-19.99|139.00|139.00|Call Center|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SO-71404389|1|199.00||29.99|-29.99|199.00|199.00|Call Center|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71404395|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404395||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71404395|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404395||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71404396|1|999.00||199.99|.00|1198.99|999.00|Web|100215|BFX TC5|Cardio : TreadClimber : TreadClimber
SO-71404396|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404396||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71404398|2|42.50||.00|.00|42.50|42.50|Call Center|95701|Rod  5# Tested W  S&C|Other : Parts
SO-71404398|4|118.88||.00|.00|118.88|118.88|Call Center|95702|Rod 10# Tested w  S&C|Other : Parts
SO-71404398|2|76.44||.00|.00|76.44|76.44|Call Center|95703|Rod  30# Tested w  S&C|Other : Parts
SO-71404398|2|82.54||.00|.00|82.54|82.54|Call Center|95704|Rod  50#  Tested w  S&C|Other : Parts
SO-71404401|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404401||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71404401|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404401||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71404401|1|249.00||.00|.00|249.00|249.00|Call Center|IHA-100342|Bowflex TC20 Assembly|Other : Service : In Home Assembly
SO-71404401|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71404402|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404402||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71404402|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404402||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71404403|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404404|1|99.00||14.99|.00|94.19|99.00|Call Center|000-4275|BFX Revo 80# Resistance Upgrade|Strength : Home Gyms : Accessories
SO-71404404||.00|-19.80||||-19.80|Call Center|Sales Discount||
SO-71404405|1|3299.00||199.99|-199.99|2999.00|3299.00|Web|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404405||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71404405|1|249.00||.00|.00|249.00|249.00|Web|IHA-100342|Bowflex TC20 Assembly|Other : Service : In Home Assembly
SO-71404405|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404405||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71404410|1|2199.00||199.99|-199.99|1899.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404410||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71404410|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404410||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71404411|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404411||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71404411|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404412|1|349.00||.00|.00|299.00|349.00|Call Center|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71404412||.00|-50.00|.00|.00|.00|-50.00|Call Center|Sales Discount||
SO-71404424|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404424||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71404414|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404414||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71404415|1|2199.00||199.99|.00|2198.99|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404415||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71404416|1|19.98||.00|.00|.00|19.98|Call Center|003-4621|Base  ST445|Other : Parts
SO-71404416||.00|-19.98||||-19.98|Call Center|Sales Discount||
SO-71404418|1|999.00||100.00|.00|999.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71404418||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71404419|1|999.00||199.99|.00|1198.99|999.00|Call Center|100215|BFX TC5|Cardio : TreadClimber : TreadClimber
SO-71404419|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404419||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71404419|1|14.99||3.99|.00|18.98|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71404423|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404423||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71404423|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404423||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71404423|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71404423|1|70.00||5.99|-5.99|70.00|70.00|Call Center|002-4640|Complete Yoga & Pilate Workout|Cardio : TreadClimber : Accessories
SO-71404423|1|39.99||7.99|-7.99|39.99|39.99|Call Center|005-0024|Gaiam Fat-Burning BootCamp Kit|Other : Catalog Sourced
SO-71404427|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404427||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71404427|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404427||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71404428|1|41.27||.00|.00|.00|41.27|Call Center|95704|Rod  50#  Tested w  S&C|Other : Parts
SO-71404428||.00|-41.27||||-41.27|Call Center|Sales Discount||
SO-71404429|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71404431|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71404439|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404432|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71404433|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71404433|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100358|MAX TRAINER M3 Assembly|Other : Service : In Home Assembly
SO-71404448|1|999.00||299.99|.00|1298.99|999.00|Web|100403|SCH 870 TREADMILL|Cardio : Treadmills : Treadmills
SO-71404434|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404434||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71404434|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71404437|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404437||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71404437|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404437||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71404438|1|499.00||59.99|-59.99|249.50|499.00|Call Center|100338|SCH 270 Recumbent Bike|Cardio : Bikes : Recumbent
SO-71404438||.00|-249.50|.00|.00|.00|-249.50|Call Center|Sales Discount||
SO-71404441|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404441||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71404442|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404442||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71404442|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71404446|1|2199.00||199.99|-199.99|2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404446|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404449|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404449|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71404451|1|99.00||9.99|.00|108.99|99.00|Call Center|000-7262|Xtreme 60x48 Mat Boxed|Strength : Home Gyms : Accessories
SO-71404453|1|249.00||.00|.00|.00|249.00|Call Center|CSA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71404453|1|99.00||.00|.00|.00|99.00|Call Center|CARDIO-IHAHA|Cardio Haul Away|Other : Service : Haul Away - Cardio
SO-71404453||.00|-348.00||||-348.00|Call Center|Sales Discount||
SO-71404455|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404456|1|14.99||8.99|-8.99|.00|14.99|Call Center|001-3649|BFX Rod Rjuvnatr w mini 410 add-on|Strength : Home Gyms : Accessories
SO-71404456||.00|-14.99||||-14.99|Call Center|Sales Discount||
SO-71404458|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404458||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71404458|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404460|1|1257.54||75.00|-75.00|.00|1257.54|Call Center|8003601|BOX 1,  BOWFLEX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404460||.00|-1257.54||||-1257.54|Call Center|Sales Discount||
SO-71404465|1|20.01||.00|.00|.00|20.01|Call Center|74025|PARK TOOL CRK PULL|Other : Parts
SO-71404465||.00|-20.01||||-20.01|Call Center|Sales Discount||
SO-71404466|1|999.00||249.00|.00|1148.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71404466||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71404469|2|39.08||.00|.00|39.08|39.08|Call Center|90263|Mult - 68 Cable|Other : Parts
SO-71404472|1|28.49||.00|.00|28.49|28.49|Call Center|12340|Ppro Seat Bracket Wrnty Assy|Other : Parts
SO-71404473|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404473||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71404485|1|1599.00||150.00|.00|1749.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404485|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71404475|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71404476|1|10.95||.00|.00|10.95|10.95|Call Center|8003587|AC/DC POWER ADAPTER, 9VDC|Other : Parts
SO-71404477|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404478|1|349.00||.00|.00|349.00|349.00|Call Center|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71404478|1|199.00||29.99|-29.99|199.00|199.00|Call Center|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71404479|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404480|1|2199.00||199.99|-199.99|1899.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404480||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71404480|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404480||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71404482|1|1599.00||169.99|-169.99|1299.00|1599.00|Web|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SO-71404482||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71404482|1|99.00||10.99|-10.99|99.00|99.00|Web|95146|BFX 310# Rod Upgrade|Strength : Home Gyms : Accessories
SO-71404482|1|24.99||5.99|-5.99|24.99|24.99|Web|000-3675|U2 5 Point Foot Harness|Strength : Home Gyms : Accessories
SO-71404482|1|39.99||9.99|-9.99|39.99|39.99|Web|001-3660|E-Z Curl Bar|Strength : Home Gyms : Accessories
SO-71404482|1|99.00||9.99|-9.99|.00|99.00|Web|000-7262|Xtreme 60x48 Mat Boxed|Strength : Home Gyms : Accessories
SO-71404482||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71404483|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404483|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71404484|1|14.99||3.99|.00|18.98|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71404493|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404493||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71404486|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71404489|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404490|1|15.98||.00|.00|15.98|15.98|Call Center|004-8382|110VAC Adaptor - 9vdc 1.5a|Other : Parts
SO-71404491|1|43.35||.00|.00|43.35|43.35|Call Center|003-5839|Walking Belt  Screen Printed|Other : Parts
SO-71404494|1|250.42||.00|.00|250.42|250.42|Call Center|004-2438|Motor Control Board Kit|Other : Parts
SO-71404494|1|24.69||.00|.00|24.69|24.69|Call Center|000-3658|"I O Cable 8 Pin 75"" Rt Upright"|Other : Parts
SO-71404494|1|25.01||.00|.00|25.01|25.01|Call Center|000-3652|"I O Cable 8Pin 42"" Upright MCB"|Other : Parts
SO-71404497|2|29.24||.00|.00|29.24|29.24|Call Center|8004225|SERVICE KIT, ELLIPTICAL WHEEL|Other : Parts
SO-71404498|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404498||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71404498|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404498||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71404498|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71404499|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404499||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71404499|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404499||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71404499|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71404500|1|8.49||.00|.00|.00|8.49|Call Center|KK2218|POLY V BELT 260J8|Other : Parts
SO-71404500||.00|-8.49||||-8.49|Call Center|Sales Discount||
SO-71404501|1|18.07||.00|.00|18.07|18.07|Call Center|10046|Rod Pack Holder|Other : Parts
SO-71404501|2|76.44||.00|.00|76.44|76.44|Call Center|95703|Rod  30# Tested w  S&C|Other : Parts
SO-71404501|4|118.88||.00|.00|118.88|118.88|Call Center|95702|Rod 10# Tested w  S&C|Other : Parts
SO-71404501|2|42.50||.00|.00|42.50|42.50|Call Center|95701|Rod  5# Tested W  S&C|Other : Parts
SO-71404503|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404503||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71404503|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404503||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71404506|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404506||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71404511|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404510|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404510||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71404510|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404510||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71404510|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71404512|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - DIAGNOSTIC/REPEAT VISIT|Technician Visit, no parts ordered|Other : Service : One Time Visit
SO-71404512||.00|-189.00||||-189.00|Call Center|Sales Discount||
SO-71404513|1|2199.00||199.99|-199.99|1899.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404513||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71404513|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404513||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71404535|1|2999.00||199.99|-199.99|2699.00|2999.00|Web|160000|BFX Revolution|Strength : Home Gyms : Spiraflex
SO-71404535||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71404535|1|199.00||39.99|-39.99|199.00|199.00|Web|001-7476|Revolution Accessory Rack|Strength : Home Gyms : Accessories
SO-71404535|1|99.00||14.99|-14.99|99.00|99.00|Web|000-4275|BFX Revo 80# Resistance Upgrade|Strength : Home Gyms : Accessories
SO-71404535|1|299.00||.00|.00|299.00|299.00|Web|IHA-160000|Revolution Assembly|Other : Service : In Home Assembly
SO-71404535|1|99.00||9.99|-9.99|.00|99.00|Web|000-3667|"BFX Machine Mat 37.5 x 99.5"""|Strength : Home Gyms : Accessories
SO-71404535||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71404515|1|28.49||.00|.00|28.49|28.49|Call Center|12340|Ppro Seat Bracket Wrnty Assy|Other : Parts
SO-71404516|1|39.99||.00|.00|39.99|39.99|Web|90710|Schwinn Airdyne Reading Stand|Cardio : Bikes : Accessories
SO-71404520|1|.00||.00|.00|.00|.00|Call Center|12218|Ppro Riser Bench Lat Upg Assy|Other : Parts
SO-71404520|1|.00||.00|.00|.00|.00|Call Center|51210|Ppro Seat Stop Brkt Upg Assy|Other : Parts
SO-71404526|1|30.99||7.99|-7.99|30.99|30.99|Call Center|11852|Cable  Rod Warranty Kit  Pr|Other : Parts
SO-71404529|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404529|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71404532|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404532|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71404533|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71404533|1|99.00||9.99|.00|108.99|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404534|1|34.99||9.99|-9.99|34.99|34.99|Call Center|001-3661|Tricep Rope|Strength : Home Gyms : Accessories
SO-71404534|1|199.99||29.99|-29.99|199.99|199.99|Call Center|001-3354|Gym Style Ab Crunch Attachment|Strength : Home Gyms : Accessories
SO-71404534|1|42.00||.00|.00|42.00|42.00|Call Center|004-5555|Nautilus Medicine Balls -10 lb|Other : Catalog Sourced
SO-71404538|1|5.95||.00|.00|.00|5.95|Call Center|95001|Mult - Lat Squat Bar Strap|Other : Parts
SO-71404538||.00|-5.95||||-5.95|Call Center|Sales Discount||
SO-71404539|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404539||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71404539|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71404539||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71404539|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71404542|1|6.35||.00|.00|6.35|6.35|Call Center|004-7388|ASSEMBLY  E-STOP KEY|Other : Parts
SO-71404545|1|1599.00||169.99|-169.99|1599.00|1599.00|Call Center|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SO-71404545|1|349.00||.00|.00|349.00|349.00|Call Center|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71404546|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71404548|2|82.54||.00|.00|82.54|82.54|Call Center|95704|Rod  50#  Tested w  S&C|Other : Parts
SO-71404548|2|76.44||.00|.00|76.44|76.44|Call Center|95703|Rod  30# Tested w  S&C|Other : Parts
SO-71404549|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71404549|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71404550|1|2199.00||199.99|-199.99|1874.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71404550||.00|-325.00|.00|.00|.00|-325.00|Web|Sales Discount||
SO-71404550|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
