OrderNumber|Quantity|ListPrice|SalesDiscount|Freight|FreightDiscount|LineTotal|NetProduct|OrderSource|SKU_NUM|Sku_NM|Class
SO-71361838|1|14.06||.00|.00|14.06|14.06|Call Center|000-7686|110VAC ADAPTR- 9VDC 1A|Other : Parts
SO-71361841|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361845|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361845||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71361845|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71361846|1|2199.00||199.99|-199.99|1899.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361846||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71361846|1|249.00||.00|.00|249.00|249.00|Web|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71361846|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361846||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71361848|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361848||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71361848|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71361848|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361850|2|4.80||.00|.00|4.80|4.80|Call Center|18540|KEY SAFETY|Other : Parts
SO-71361851|1|2199.00||199.99|-199.99|1899.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361851||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71361851|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361851||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71361856|1|2199.00||199.99|-199.99|1899.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361856||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71361856|1|19.95||4.95|-4.95|19.95|19.95|Web|8006911|BOWFLEX BODY FITNESS BOOST, ANTIOXIDANT, MIXED BERRY|Nutrition
SO-71361856|1|59.95||5.95|-5.95|59.95|59.95|Web|8006922|BOWFLEX BODY FITNESS SHAKE, FRENCH VANILLA - SINGLES|Nutrition
SO-71361856|1|14.99||3.99|-3.99|14.99|14.99|Web|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71361856|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361856||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71361857|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - WITH PARTS|Technician Visit with product shipping|Other : Service : One Time Visit
SO-71361857||.00|-189.00||||-189.00|Call Center|Sales Discount||
SO-71361858|2|86.70||.00|.00|86.70|86.70|Call Center|003-5839|Walking Belt  Screen Printed|Other : Parts
SO-71361859|1|59.00||.00|.00|.00|59.00|Call Center|TRPCHBFX - WITH PARTS|Trip Charge - MAX only with parts shipping|Other : Service : One Time Visit
SO-71361859|1|199.00||.00|.00|.00|199.00|Call Center|REMOVAL SERVICE|Removal of Equipment - Standalone|Other : Service
SO-71361859||.00|-258.00||||-258.00|Call Center|Sales Discount||
SO-71361860|1|2199.00||499.99|.00|2398.99|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361860||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71361860|1|99.00||24.99|.00|24.99|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361860||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71361870|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361864|1|2199.00||199.99|-199.99|1759.20|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361864|1|99.00||9.99|-9.99|79.20|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361864|1|249.00||.00|.00|199.20|249.00|Call Center|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71361864||.00|-509.40||||-509.40|Call Center|Sales Discount||
SO-71361865|1|129.95||24.95|-24.95|129.95|129.95|Call Center|100349|BFX UPPERCUT PERFORMANCE PACKAGE|Strength : Other Strength : UpperCut
SO-71361868|1|3299.00||199.99|-199.99|3299.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361868|1|249.00||.00|.00|249.00|249.00|Call Center|IHA-100342|Bowflex TC20 Assembly|Other : Service : In Home Assembly
SO-71361868|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71361868|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361877|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - WITH PARTS|Technician Visit with product shipping|Other : Service : One Time Visit
SO-71361877||.00|-189.00||||-189.00|Call Center|Sales Discount||
SO-71361879|1|3299.00||199.99|-199.99|2999.00|3299.00|Web|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361879||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71361879|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361879||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71361880|1|349.00||.00|.00|349.00|349.00|Call Center|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71361880|1|199.00||29.99|-29.99|199.00|199.00|Call Center|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71361882|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361882||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71361914|1|999.00||100.00|.00|999.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71361914||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71361911|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361911||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71361930|1|999.00||100.00|.00|999.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71361930||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71361890|1|99.00||10.99|.00|92.07|99.00|Web|95146|BFX 310# Rod Upgrade|Strength : Home Gyms : Accessories
SO-71361890||.00|-17.92|.00|.00|.00|-17.92|Web|Sales Discount||
SO-71361890|1|23.00||.00|.00|9.41|23.00|Web|002-4631|Deluxe Yoga Mat Dk Blue|Other : Catalog Sourced
SO-71361890||.00|-13.58|.00|.00|.00|-13.58|Web|Sales Discount||
SO-71361890||.00|-.01|.00|.00|.00|-.01|Web|Sales Discount||
SO-71361895|1|999.00||199.99|.00|1198.99|999.00|Web|100215|BFX TC5|Cardio : TreadClimber : TreadClimber
SO-71361895|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361895||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71361892|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361892||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71361892|1|249.00||.00|.00|249.00|249.00|Call Center|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71361917|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361894|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361894||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71361894|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361894||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71361894|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71361925|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361948|1|199.00||29.99|-29.99|199.00|199.00|Web|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71361948|1|349.00||.00|.00|349.00|349.00|Web|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71361948|1|139.00||19.99|-19.99|139.00|139.00|Web|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SO-71362012|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71362012||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71361899|1|349.00||.00|.00|349.00|349.00|Web|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71361902|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361902||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71361902|1|249.00||.00|.00|249.00|249.00|Call Center|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71361902|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361902||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71361904|1|189.00||.00|.00|151.20|189.00|Call Center|SERVICE - DIAGNOSTIC/REPEAT VISIT|Technician Visit, no parts ordered|Other : Service : One Time Visit
SO-71361904||.00|-37.80||||-37.80|Call Center|Sales Discount||
SO-71361912|1|799.02||50.00|-50.00|.00|799.02|Call Center|8002572|BOX 1,  BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71361912||.00|-799.02||||-799.02|Call Center|Sales Discount||
SO-71361913|1|71.12||.00|.00|56.90|71.12|Call Center|003-9707|Console|Other : Parts
SO-71361913||.00|-14.22||||-14.22|Call Center|Sales Discount||
SO-71361916|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361916||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71361916|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361942|1|3299.00||199.99|-199.99|2949.00|3299.00|Web|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361942||.00|-350.00|.00|.00|.00|-350.00|Web|Sales Discount||
SO-71361942|1|249.00||.00|.00|249.00|249.00|Web|IHA-100342|Bowflex TC20 Assembly|Other : Service : In Home Assembly
SO-71361942|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361942||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71361918|1|57.02||.00|.00|57.02|57.02|Call Center|002-8664|Handle assembly|Other : Parts
SO-71361920|1|14.99||8.99|-8.99|14.99|14.99|Call Center|001-3649|BFX Rod Rjuvnatr w mini 410 add-on|Strength : Home Gyms : Accessories
SO-71361920|1|34.99||9.99|-9.99|34.99|34.99|Call Center|001-3661|Tricep Rope|Strength : Home Gyms : Accessories
SO-71361921|1|11.99||7.99|.00|19.98|11.99|Call Center|8006325|ROLLERS, KIT OF 2 W/ENDCAPS|Other : Parts
SO-71361924|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361924||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71361924|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361924||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71361928|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361928|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71361929|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - WITH PARTS|Technician Visit with product shipping|Other : Service : One Time Visit
SO-71361929||.00|-189.00||||-189.00|Call Center|Sales Discount||
SO-71361931|1|53.58||.00|.00|53.58|53.58|Call Center|13008|B552 BFX Slcttch Handle Assy|Other : Parts
SO-71361932|1|2199.00||199.99|-199.99|1874.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361932||.00|-325.00|.00|.00|.00|-325.00|Web|Sales Discount||
SO-71361932|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361932||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71361953|1|2999.00||199.99|-199.99|2699.00|2999.00|Web|160000|BFX Revolution|Strength : Home Gyms : Spiraflex
SO-71361953||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71361953|1|99.00||9.99|-9.99|.00|99.00|Web|000-3667|"BFX Machine Mat 37.5 x 99.5"""|Strength : Home Gyms : Accessories
SO-71361953||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71361933|1|7.99||7.99|.00|15.98|7.99|Web|12775|Tether  Safety  KK2731|Other : Parts
SO-71361951|1|1599.00||169.99|-169.99|1299.00|1599.00|Web|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SO-71361951||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71361951|1|99.00||9.99|-9.99|.00|99.00|Web|000-7262|Xtreme 60x48 Mat Boxed|Strength : Home Gyms : Accessories
SO-71361951||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71361935|1|3299.00||199.99|-199.99|2999.00|3299.00|Web|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361935||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71361935|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361935||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71361938|1|28.49||.00|.00|28.49|28.49|Call Center|12340|Ppro Seat Bracket Wrnty Assy|Other : Parts
SO-71361941|1|40.00||.00|.00|.00|40.00|Call Center|004-5563|Men's Weighted Vest|Other : Catalog Sourced
SO-71361941||.00|-40.00||||-40.00|Call Center|Sales Discount||
SO-71361944|1|1599.00||150.00|-150.00|1279.20|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361944||.00|-319.80||||-319.80|Call Center|Sales Discount||
SO-71361945|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361945||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71361945|1|249.00||.00|.00|249.00|249.00|Call Center|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71361945|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71361949|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361949||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71361952|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361952||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71361954|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361954||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71361954|1|249.00||.00|.00|249.00|249.00|Call Center|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71361954|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361954||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71361956|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361956||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71361956|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361956||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71361958|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361958||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71361959|1|2199.00||199.99|-199.99|2199.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361959|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361967|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361967|1|159.00||.00|.00|158.99|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71361967||.00|-.01|.00|.00|.00|-.01|Web|Sales Discount||
SO-71361966|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71362000|1|599.00||129.99|.00|628.99|599.00|Web|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71362000||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71362010|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71362010||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71362010|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71362068|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71361969|1|3299.00||199.99|-199.99|2899.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361969||.00|-400.00|.00|.00|.00|-400.00|Call Center|Sales Discount||
SO-71361970|1|5.99||7.99|-7.99|5.99|5.99|Call Center|51525|Mult - Handgrip (Pair)|Other : Parts
SO-71361970|1|8.07||.00|.00|8.07|8.07|Call Center|10074|Ult Locking Knob|Other : Parts
SO-71361974|1|999.00||100.00|.00|999.10|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71361974|1|99.00||9.99|.00|99.09|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361974||.00|-109.80||||-109.80|Web|Sales Discount||
SO-71361975|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361975||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71361975|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361975||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71361976|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - WITH PARTS|Technician Visit with product shipping|Other : Service : One Time Visit
SO-71361976||.00|-189.00||||-189.00|Call Center|Sales Discount||
SO-71361978|1|3299.00||199.99|-199.99|2999.00|3299.00|Web|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361978||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71361978|1|249.00||.00|.00|249.00|249.00|Web|IHA-100342|Bowflex TC20 Assembly|Other : Service : In Home Assembly
SO-71361978|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361978||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71361984|1|2199.00||199.99|-199.99|1899.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361984||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71361984|1|249.00||.00|.00|249.00|249.00|Web|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71361984|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361984||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71361979|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361979|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71361979|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71362073|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361982|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71361982||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71361985|1|119.49||.00|.00|.00|119.49|Call Center|8006589|PAIR, TC20 SHOCKS, STANDARD TRAVEL|Other : Parts
SO-71361985||.00|-119.49||||-119.49|Call Center|Sales Discount||
SO-71362018|1|1599.00||150.00|.00|1749.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71362018|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71361986|1|199.00||.00|.00|.00|199.00|Call Center|REMOVAL SERVICE|Removal of Equipment - Standalone|Other : Service
SO-71361986||.00|-199.00||||-199.00|Call Center|Sales Discount||
SO-71362037|1|2199.00||199.99|-199.99|1899.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71362037||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71362037|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71362037||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71362023|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71362023|1|99.00||9.99|-9.99|99.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71362023|1|13.99||2.99|-2.99|13.99|13.99|Web|003-4173|Bfx Camelbak Btl (BPA Free)blk|Other : Catalog Sourced
SO-71361990|1|30.99||7.99|-7.99|.00|30.99|Call Center|11852|Cable  Rod Warranty Kit  Pr|Other : Parts
SO-71361990||.00|-30.99|.00|.00|.00|-30.99|Call Center|Sales Discount||
SO-71362008|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71362059|1|999.00||100.00|.00|999.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71362059||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71362080|1|999.00||199.99|-199.99|999.00|999.00|Web|100215|BFX TC5|Cardio : TreadClimber : TreadClimber
SO-71362084|1|2199.00||199.99|-199.99|1874.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71362084||.00|-325.00|.00|.00|.00|-325.00|Web|Sales Discount||
SO-71362084|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71362084||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71362016|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71362016|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71361993|1|199.00||.00|.00|199.00|199.00|Call Center|REMOVAL SERVICE|Removal of Equipment - Standalone|Other : Service
SO-71361996|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71361996||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71361996|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71361996||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71361996|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71361996|1|249.00||.00|.00|249.00|249.00|Call Center|IHA-100342|Bowflex TC20 Assembly|Other : Service : In Home Assembly
SO-71361997|1|5.91||.00|.00|5.91|5.91|Call Center|004-2439|Speed Sensor Kit|Other : Parts
SO-71361997|1|3.24||.00|.00|3.24|3.24|Call Center|10565|"Wire  36"" Jumper  QQ2026"|Other : Parts
SO-71361999|1|10.61||.00|.00|10.61|10.61|Call Center|001-0975|Belt PolyV J6-1016 226 230 231|Other : Parts
